corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Teman Bus Koridor 5,2025-10-07,Tuesday,11:20:30,11:23:36,9,10,Teman Bus Koridor 5 - Stop 9,Teman Bus Koridor 5 - Stop 10,"""-2.97016892750864,104.6852809083634""","""-2.961374873166474,104.6800516395851""",1.137,3.11,21.9,Moderate,23.61
Teman Bus Koridor 5,2025-10-07,Tuesday,11:23:36,11:24:43,10,11,Teman Bus Koridor 5 - Stop 10,Teman Bus Koridor 5 - Stop 11,"""-2.961374873166474,104.6800516395851""","""-2.963763637812657,104.6831556851926""",0.435,1.11,23.5,Moderate,24.72
Teman Bus Koridor 5,2025-10-07,Tuesday,11:24:43,11:26:21,11,12,Teman Bus Koridor 5 - Stop 11,Teman Bus Koridor 5 - Stop 12,"""-2.963763637812657,104.6831556851926""","""-2.96949423067452,104.6850056620059""",0.67,1.63,24.6,Moderate,26.35
Teman Bus Koridor 5,2025-10-07,Tuesday,11:26:21,11:28:55,12,13,Teman Bus Koridor 5 - Stop 12,Teman Bus Koridor 5 - Stop 13,"""-2.96949423067452,104.6850056620059""","""-2.974683138493168,104.6938547697444""",1.14,2.58,26.5,Moderate,28.93
Teman Bus Koridor 5,2025-10-07,Tuesday,11:28:55,11:31:37,13,14,Teman Bus Koridor 5 - Stop 13,Teman Bus Koridor 5 - Stop 14,"""-2.974683138493168,104.6938547697444""","""-2.980427166498468,104.7029467108305""",1.195,2.69,26.7,Moderate,31.62
Teman Bus Koridor 5,2025-10-07,Tuesday,11:31:37,11:33:21,14,15,Teman Bus Koridor 5 - Stop 14,Teman Bus Koridor 5 - Stop 15,"""-2.980427166498468,104.7029467108305""","""-2.981391929142625,104.7089510312789""",0.675,1.73,23.5,Moderate,33.35
Teman Bus Koridor 5,2025-10-07,Tuesday,11:33:21,11:35:08,15,16,Teman Bus Koridor 5 - Stop 15,Teman Bus Koridor 5 - Stop 16,"""-2.981391929142625,104.7089510312789""","""-2.980970730702964,104.7157262630086""",0.754,1.79,25.3,Moderate,35.14
Teman Bus Koridor 5,2025-10-07,Tuesday,11:35:08,11:35:37,16,17,Teman Bus Koridor 5 - Stop 16,Teman Bus Koridor 5 - Stop 17,"""-2.980970730702964,104.7157262630086""","""-2.979173224035844,104.7156485633832""",0.2,0.49,24.4,Moderate,35.63
Teman Bus Koridor 5,2025-10-07,Tuesday,11:35:37,11:38:51,17,18,Teman Bus Koridor 5 - Stop 17,Teman Bus Koridor 5 - Stop 18,"""-2.979173224035844,104.7156485633832""","""-2.986549229275302,104.7248872922736""",1.313,3.23,24.4,Moderate,38.86
Teman Bus Koridor 5,2025-10-07,Tuesday,11:38:51,11:42:13,18,19,Teman Bus Koridor 5 - Stop 18,Teman Bus Koridor 5 - Stop 19,"""-2.986549229275302,104.7248872922736""","""-2.974082046003602,104.7273731041725""",1.414,3.36,25.2,Moderate,42.22
Teman Bus Koridor 5,2025-10-07,Tuesday,11:42:13,11:45:07,19,20,Teman Bus Koridor 5 - Stop 19,Teman Bus Koridor 5 - Stop 20,"""-2.974082046003602,104.7273731041725""","""-2.97112383590089,104.738608711828""",1.29,2.91,26.6,Moderate,45.13
Teman Bus Koridor 5,2025-10-07,Tuesday,11:45:07,11:47:00,20,21,Teman Bus Koridor 5 - Stop 20,Teman Bus Koridor 5 - Stop 21,"""-2.97112383590089,104.738608711828""","""-2.97662021041771,104.7442574750842""",0.876,1.87,28.0,Light,47.0
Teman Bus Koridor 5,2025-10-07,Tuesday,11:47:00,11:47:06,21,22,Teman Bus Koridor 5 - Stop 21,Teman Bus Koridor 5 - Stop 22,"""-2.97662021041771,104.7442574750842""","""-2.976829746653658,104.7445689038671""",0.042,0.1,24.3,Moderate,47.1
Teman Bus Koridor 5,2025-10-07,Tuesday,12:00:00,12:01:34,1,2,Teman Bus Koridor 5 - Stop 1,Teman Bus Koridor 5 - Stop 2,"""-2.97683928771229,104.7445948192885""","""-2.973467569401973,104.7383898279462""",0.784,1.57,29.9,Light,1.57
Teman Bus Koridor 5,2025-10-07,Tuesday,12:01:34,12:03:32,2,3,Teman Bus Koridor 5 - Stop 2,Teman Bus Koridor 5 - Stop 3,"""-2.973467569401973,104.7383898279462""","""-2.971398674524706,104.7306048141617""",0.895,1.97,27.3,Light,3.54
Teman Bus Koridor 5,2025-10-07,Tuesday,12:03:32,12:05:33,3,4,Teman Bus Koridor 5 - Stop 3,Teman Bus Koridor 5 - Stop 4,"""-2.971398674524706,104.7306048141617""","""-2.978782588037912,104.7246105878221""",1.057,2.02,31.4,Light,5.56
Teman Bus Koridor 5,2025-10-07,Tuesday,12:05:33,12:07:40,4,5,Teman Bus Koridor 5 - Stop 4,Teman Bus Koridor 5 - Stop 5,"""-2.978782588037912,104.7246105878221""","""-2.987789815066119,104.7196595083835""",1.143,2.11,32.5,Light,7.67
Teman Bus Koridor 5,2025-10-07,Tuesday,12:07:40,12:09:31,5,6,Teman Bus Koridor 5 - Stop 5,Teman Bus Koridor 5 - Stop 6,"""-2.987789815066119,104.7196595083835""","""-2.981007223190316,104.7159714754881""",0.858,1.85,27.8,Light,9.52
Teman Bus Koridor 5,2025-10-07,Tuesday,12:09:31,12:11:42,6,7,Teman Bus Koridor 5 - Stop 6,Teman Bus Koridor 5 - Stop 7,"""-2.981007223190316,104.7159714754881""","""-2.981667980198302,104.7065162029826""",1.053,2.19,28.9,Light,11.71
Teman Bus Koridor 5,2025-10-07,Tuesday,12:11:42,12:13:53,7,8,Teman Bus Koridor 5 - Stop 7,Teman Bus Koridor 5 - Stop 8,"""-2.981667980198302,104.7065162029826""","""-2.976347279214906,104.6969008969096""",1.221,2.18,33.7,Light,13.89
Teman Bus Koridor 5,2025-10-07,Tuesday,12:13:53,12:16:30,8,9,Teman Bus Koridor 5 - Stop 8,Teman Bus Koridor 5 - Stop 9,"""-2.976347279214906,104.6969008969096""","""-2.97016892750864,104.6852809083634""",1.462,2.61,33.6,Light,16.5
Teman Bus Koridor 5,2025-10-07,Tuesday,12:16:30,12:18:36,9,10,Teman Bus Koridor 5 - Stop 9,Teman Bus Koridor 5 - Stop 10,"""-2.97016892750864,104.6852809083634""","""-2.961374873166474,104.6800516395851""",1.137,2.11,32.4,Light,18.61
Teman Bus Koridor 5,2025-10-07,Tuesday,12:18:36,12:19:22,10,11,Teman Bus Koridor 5 - Stop 10,Teman Bus Koridor 5 - Stop 11,"""-2.961374873166474,104.6800516395851""","""-2.963763637812657,104.6831556851926""",0.435,0.76,34.3,Light,19.37
Teman Bus Koridor 5,2025-10-07,Tuesday,12:19:22,12:20:33,11,12,Teman Bus Koridor 5 - Stop 11,Teman Bus Koridor 5 - Stop 12,"""-2.963763637812657,104.6831556851926""","""-2.96949423067452,104.6850056620059""",0.67,1.18,33.9,Light,20.55
Teman Bus Koridor 5,2025-10-07,Tuesday,12:20:33,12:22:30,12,13,Teman Bus Koridor 5 - Stop 12,Teman Bus Koridor 5 - Stop 13,"""-2.96949423067452,104.6850056620059""","""-2.974683138493168,104.6938547697444""",1.14,1.96,34.9,Light,22.51
Teman Bus Koridor 5,2025-10-07,Tuesday,12:22:30,12:24:47,13,14,Teman Bus Koridor 5 - Stop 13,Teman Bus Koridor 5 - Stop 14,"""-2.974683138493168,104.6938547697444""","""-2.980427166498468,104.7029467108305""",1.195,2.28,31.5,Light,24.79
Teman Bus Koridor 5,2025-10-07,Tuesday,12:24:47,12:26:09,14,15,Teman Bus Koridor 5 - Stop 14,Teman Bus Koridor 5 - Stop 15,"""-2.980427166498468,104.7029467108305""","""-2.981391929142625,104.7089510312789""",0.675,1.36,29.8,Light,26.15
Teman Bus Koridor 5,2025-10-07,Tuesday,12:26:09,12:27:39,15,16,Teman Bus Koridor 5 - Stop 15,Teman Bus Koridor 5 - Stop 16,"""-2.981391929142625,104.7089510312789""","""-2.980970730702964,104.7157262630086""",0.754,1.5,30.2,Light,27.65
Teman Bus Koridor 5,2025-10-07,Tuesday,12:27:39,12:28:01,16,17,Teman Bus Koridor 5 - Stop 16,Teman Bus Koridor 5 - Stop 17,"""-2.980970730702964,104.7157262630086""","""-2.979173224035844,104.7156485633832""",0.2,0.38,31.4,Light,28.03
Teman Bus Koridor 5,2025-10-07,Tuesday,12:28:01,12:30:36,17,18,Teman Bus Koridor 5 - Stop 17,Teman Bus Koridor 5 - Stop 18,"""-2.979173224035844,104.7156485633832""","""-2.986549229275302,104.7248872922736""",1.313,2.58,30.5,Light,30.61
Teman Bus Koridor 5,2025-10-07,Tuesday,12:30:36,12:33:15,18,19,Teman Bus Koridor 5 - Stop 18,Teman Bus Koridor 5 - Stop 19,"""-2.986549229275302,104.7248872922736""","""-2.974082046003602,104.7273731041725""",1.414,2.64,32.1,Light,33.25
Teman Bus Koridor 5,2025-10-07,Tuesday,12:33:15,12:35:33,19,20,Teman Bus Koridor 5 - Stop 19,Teman Bus Koridor 5 - Stop 20,"""-2.974082046003602,104.7273731041725""","""-2.97112383590089,104.738608711828""",1.29,2.3,33.6,Light,35.55
Teman Bus Koridor 5,2025-10-07,Tuesday,12:35:33,12:37:06,20,21,Teman Bus Koridor 5 - Stop 20,Teman Bus Koridor 5 - Stop 21,"""-2.97112383590089,104.738608711828""","""-2.97662021041771,104.7442574750842""",0.876,1.56,33.7,Light,37.11
Teman Bus Koridor 5,2025-10-07,Tuesday,12:37:06,12:37:11,21,22,Teman Bus Koridor 5 - Stop 21,Teman Bus Koridor 5 - Stop 22,"""-2.97662021041771,104.7442574750842""","""-2.976829746653658,104.7445689038671""",0.042,0.08,30.9,Light,37.19
Teman Bus Koridor 5,2025-10-07,Tuesday,13:00:00,13:01:31,1,2,Teman Bus Koridor 5 - Stop 1,Teman Bus Koridor 5 - Stop 2,"""-2.97683928771229,104.7445948192885""","""-2.973467569401973,104.7383898279462""",0.784,1.53,30.7,Light,1.53
Teman Bus Koridor 5,2025-10-07,Tuesday,13:01:31,13:03:15,2,3,Teman Bus Koridor 5 - Stop 2,Teman Bus Koridor 5 - Stop 3,"""-2.973467569401973,104.7383898279462""","""-2.971398674524706,104.7306048141617""",0.895,1.73,31.1,Light,3.26
Teman Bus Koridor 5,2025-10-07,Tuesday,13:03:15,13:05:22,3,4,Teman Bus Koridor 5 - Stop 3,Teman Bus Koridor 5 - Stop 4,"""-2.971398674524706,104.7306048141617""","""-2.978782588037912,104.7246105878221""",1.057,2.12,29.9,Light,5.38
Teman Bus Koridor 5,2025-10-07,Tuesday,13:05:22,13:07:18,4,5,Teman Bus Koridor 5 - Stop 4,Teman Bus Koridor 5 - Stop 5,"""-2.978782588037912,104.7246105878221""","""-2.987789815066119,104.7196595083835""",1.143,1.92,35.7,Light,7.3
Teman Bus Koridor 5,2025-10-07,Tuesday,13:07:18,13:09:01,5,6,Teman Bus Koridor 5 - Stop 5,Teman Bus Koridor 5 - Stop 6,"""-2.987789815066119,104.7196595083835""","""-2.981007223190316,104.7159714754881""",0.858,1.73,29.8,Light,9.03
Teman Bus Koridor 5,2025-10-07,Tuesday,13:09:01,13:11:01,6,7,Teman Bus Koridor 5 - Stop 6,Teman Bus Koridor 5 - Stop 7,"""-2.981007223190316,104.7159714754881""","""-2.981667980198302,104.7065162029826""",1.053,2.0,31.6,Light,11.03
Teman Bus Koridor 5,2025-10-07,Tuesday,13:11:01,13:13:25,7,8,Teman Bus Koridor 5 - Stop 7,Teman Bus Koridor 5 - Stop 8,"""-2.981667980198302,104.7065162029826""","""-2.976347279214906,104.6969008969096""",1.221,2.39,30.7,Light,13.42
Teman Bus Koridor 5,2025-10-07,Tuesday,13:13:25,13:16:02,8,9,Teman Bus Koridor 5 - Stop 8,Teman Bus Koridor 5 - Stop 9,"""-2.976347279214906,104.6969008969096""","""-2.97016892750864,104.6852809083634""",1.462,2.62,33.5,Light,16.04
Teman Bus Koridor 5,2025-10-07,Tuesday,13:16:02,13:18:14,9,10,Teman Bus Koridor 5 - Stop 9,Teman Bus Koridor 5 - Stop 10,"""-2.97016892750864,104.6852809083634""","""-2.961374873166474,104.6800516395851""",1.137,2.2,31.0,Light,18.24
Teman Bus Koridor 5,2025-10-07,Tuesday,13:18:14,13:19:03,10,11,Teman Bus Koridor 5 - Stop 10,Teman Bus Koridor 5 - Stop 11,"""-2.961374873166474,104.6800516395851""","""-2.963763637812657,104.6831556851926""",0.435,0.82,31.7,Light,19.06
Teman Bus Koridor 5,2025-10-07,Tuesday,13:19:03,13:20:21,11,12,Teman Bus Koridor 5 - Stop 11,Teman Bus Koridor 5 - Stop 12,"""-2.963763637812657,104.6831556851926""","""-2.96949423067452,104.6850056620059""",0.67,1.3,30.8,Light,20.36
Teman Bus Koridor 5,2025-10-07,Tuesday,13:20:21,13:22:35,12,13,Teman Bus Koridor 5 - Stop 12,Teman Bus Koridor 5 - Stop 13,"""-2.96949423067452,104.6850056620059""","""-2.974683138493168,104.6938547697444""",1.14,2.23,30.7,Light,22.59
Teman Bus Koridor 5,2025-10-07,Tuesday,13:22:35,13:24:46,13,14,Teman Bus Koridor 5 - Stop 13,Teman Bus Koridor 5 - Stop 14,"""-2.974683138493168,104.6938547697444""","""-2.980427166498468,104.7029467108305""",1.195,2.18,32.8,Light,24.77
Teman Bus Koridor 5,2025-10-07,Tuesday,13:24:46,13:26:02,14,15,Teman Bus Koridor 5 - Stop 14,Teman Bus Koridor 5 - Stop 15,"""-2.980427166498468,104.7029467108305""","""-2.981391929142625,104.7089510312789""",0.675,1.27,32.0,Light,26.04
Teman Bus Koridor 5,2025-10-07,Tuesday,13:26:02,13:27:34,15,16,Teman Bus Koridor 5 - Stop 15,Teman Bus Koridor 5 - Stop 16,"""-2.981391929142625,104.7089510312789""","""-2.980970730702964,104.7157262630086""",0.754,1.53,29.6,Light,27.57
Teman Bus Koridor 5,2025-10-07,Tuesday,13:27:34,13:27:58,16,17,Teman Bus Koridor 5 - Stop 16,Teman Bus Koridor 5 - Stop 17,"""-2.980970730702964,104.7157262630086""","""-2.979173224035844,104.7156485633832""",0.2,0.41,29.5,Light,27.98
Teman Bus Koridor 5,2025-10-07,Tuesday,13:27:58,13:30:49,17,18,Teman Bus Koridor 5 - Stop 17,Teman Bus Koridor 5 - Stop 18,"""-2.979173224035844,104.7156485633832""","""-2.986549229275302,104.7248872922736""",1.313,2.85,27.7,Light,30.83
Teman Bus Koridor 5,2025-10-07,Tuesday,13:30:49,13:33:35,18,19,Teman Bus Koridor 5 - Stop 18,Teman Bus Koridor 5 - Stop 19,"""-2.986549229275302,104.7248872922736""","""-2.974082046003602,104.7273731041725""",1.414,2.76,30.8,Light,33.59
Teman Bus Koridor 5,2025-10-07,Tuesday,13:33:35,13:36:15,19,20,Teman Bus Koridor 5 - Stop 19,Teman Bus Koridor 5 - Stop 20,"""-2.974082046003602,104.7273731041725""","""-2.97112383590089,104.738608711828""",1.29,2.67,29.0,Light,36.26
Teman Bus Koridor 5,2025-10-07,Tuesday,13:36:15,13:37:54,20,21,Teman Bus Koridor 5 - Stop 20,Teman Bus Koridor 5 - Stop 21,"""-2.97112383590089,104.738608711828""","""-2.97662021041771,104.7442574750842""",0.876,1.65,31.9,Light,37.91
Teman Bus Koridor 5,2025-10-07,Tuesday,13:37:54,13:37:59,21,22,Teman Bus Koridor 5 - Stop 21,Teman Bus Koridor 5 - Stop 22,"""-2.97662021041771,104.7442574750842""","""-2.976829746653658,104.7445689038671""",0.042,0.08,33.3,Light,37.99
Teman Bus Koridor 5,2025-10-07,Tuesday,14:00:00,14:01:32,1,2,Teman Bus Koridor 5 - Stop 1,Teman Bus Koridor 5 - Stop 2,"""-2.97683928771229,104.7445948192885""","""-2.973467569401973,104.7383898279462""",0.784,1.54,30.5,Light,1.54
Teman Bus Koridor 5,2025-10-07,Tuesday,14:01:32,14:03:11,2,3,Teman Bus Koridor 5 - Stop 2,Teman Bus Koridor 5 - Stop 3,"""-2.973467569401973,104.7383898279462""","""-2.971398674524706,104.7306048141617""",0.895,1.65,32.6,Light,3.19
Teman Bus Koridor 5,2025-10-07,Tuesday,14:03:11,14:05:16,3,4,Teman Bus Koridor 5 - Stop 3,Teman Bus Koridor 5 - Stop 4,"""-2.971398674524706,104.7306048141617""","""-2.978782588037912,104.7246105878221""",1.057,2.09,30.3,Light,5.28
Teman Bus Koridor 5,2025-10-07,Tuesday,14:05:16,14:07:33,4,5,Teman Bus Koridor 5 - Stop 4,Teman Bus Koridor 5 - Stop 5,"""-2.978782588037912,104.7246105878221""","""-2.987789815066119,104.7196595083835""",1.143,2.27,30.1,Light,7.55
Teman Bus Koridor 5,2025-10-07,Tuesday,14:07:33,14:09:10,5,6,Teman Bus Koridor 5 - Stop 5,Teman Bus Koridor 5 - Stop 6,"""-2.987789815066119,104.7196595083835""","""-2.981007223190316,104.7159714754881""",0.858,1.62,31.8,Light,9.17
Teman Bus Koridor 5,2025-10-07,Tuesday,14:09:10,14:11:16,6,7,Teman Bus Koridor 5 - Stop 6,Teman Bus Koridor 5 - Stop 7,"""-2.981007223190316,104.7159714754881""","""-2.981667980198302,104.7065162029826""",1.053,2.1,30.1,Light,11.27
Teman Bus Koridor 5,2025-10-07,Tuesday,14:11:16,14:13:37,7,8,Teman Bus Koridor 5 - Stop 7,Teman Bus Koridor 5 - Stop 8,"""-2.981667980198302,104.7065162029826""","""-2.976347279214906,104.6969008969096""",1.221,2.36,31.0,Light,13.63
Teman Bus Koridor 5,2025-10-07,Tuesday,14:13:37,14:16:21,8,9,Teman Bus Koridor 5 - Stop 8,Teman Bus Koridor 5 - Stop 9,"""-2.976347279214906,104.6969008969096""","""-2.97016892750864,104.6852809083634""",1.462,2.73,32.1,Light,16.36
Teman Bus Koridor 5,2025-10-07,Tuesday,14:16:21,14:18:33,9,10,Teman Bus Koridor 5 - Stop 9,Teman Bus Koridor 5 - Stop 10,"""-2.97016892750864,104.6852809083634""","""-2.961374873166474,104.6800516395851""",1.137,2.2,31.0,Light,18.56
Teman Bus Koridor 5,2025-10-07,Tuesday,14:18:33,14:19:30,10,11,Teman Bus Koridor 5 - Stop 10,Teman Bus Koridor 5 - Stop 11,"""-2.961374873166474,104.6800516395851""","""-2.963763637812657,104.6831556851926""",0.435,0.95,27.6,Light,19.51
Teman Bus Koridor 5,2025-10-07,Tuesday,14:19:30,14:20:42,11,12,Teman Bus Koridor 5 - Stop 11,Teman Bus Koridor 5 - Stop 12,"""-2.963763637812657,104.6831556851926""","""-2.96949423067452,104.6850056620059""",0.67,1.2,33.6,Light,20.71
Teman Bus Koridor 5,2025-10-07,Tuesday,14:20:42,14:22:48,12,13,Teman Bus Koridor 5 - Stop 12,Teman Bus Koridor 5 - Stop 13,"""-2.96949423067452,104.6850056620059""","""-2.974683138493168,104.6938547697444""",1.14,2.1,32.5,Light,22.81
Teman Bus Koridor 5,2025-10-07,Tuesday,14:22:48,14:24:58,13,14,Teman Bus Koridor 5 - Stop 13,Teman Bus Koridor 5 - Stop 14,"""-2.974683138493168,104.6938547697444""","""-2.980427166498468,104.7029467108305""",1.195,2.16,33.2,Light,24.97
Teman Bus Koridor 5,2025-10-07,Tuesday,14:24:58,14:26:12,14,15,Teman Bus Koridor 5 - Stop 14,Teman Bus Koridor 5 - Stop 15,"""-2.980427166498468,104.7029467108305""","""-2.981391929142625,104.7089510312789""",0.675,1.24,32.7,Light,26.21
Teman Bus Koridor 5,2025-10-07,Tuesday,14:26:12,14:27:39,15,16,Teman Bus Koridor 5 - Stop 15,Teman Bus Koridor 5 - Stop 16,"""-2.981391929142625,104.7089510312789""","""-2.980970730702964,104.7157262630086""",0.754,1.45,31.2,Light,27.66
Teman Bus Koridor 5,2025-10-07,Tuesday,14:27:39,14:28:05,16,17,Teman Bus Koridor 5 - Stop 16,Teman Bus Koridor 5 - Stop 17,"""-2.980970730702964,104.7157262630086""","""-2.979173224035844,104.7156485633832""",0.2,0.43,27.8,Light,28.09
Teman Bus Koridor 5,2025-10-07,Tuesday,14:28:05,14:30:54,17,18,Teman Bus Koridor 5 - Stop 17,Teman Bus Koridor 5 - Stop 18,"""-2.979173224035844,104.7156485633832""","""-2.986549229275302,104.7248872922736""",1.313,2.82,27.9,Light,30.91
Teman Bus Koridor 5,2025-10-07,Tuesday,14:30:54,14:33:39,18,19,Teman Bus Koridor 5 - Stop 18,Teman Bus Koridor 5 - Stop 19,"""-2.986549229275302,104.7248872922736""","""-2.974082046003602,104.7273731041725""",1.414,2.74,30.9,Light,33.65
Teman Bus Koridor 5,2025-10-07,Tuesday,14:33:39,14:36:25,19,20,Teman Bus Koridor 5 - Stop 19,Teman Bus Koridor 5 - Stop 20,"""-2.974082046003602,104.7273731041725""","""-2.97112383590089,104.738608711828""",1.29,2.77,28.0,Light,36.42
Teman Bus Koridor 5,2025-10-07,Tuesday,14:36:25,14:38:10,20,21,Teman Bus Koridor 5 - Stop 20,Teman Bus Koridor 5 - Stop 21,"""-2.97112383590089,104.738608711828""","""-2.97662021041771,104.7442574750842""",0.876,1.75,30.0,Light,38.17
Teman Bus Koridor 5,2025-10-07,Tuesday,14:38:10,14:38:15,21,22,Teman Bus Koridor 5 - Stop 21,Teman Bus Koridor 5 - Stop 22,"""-2.97662021041771,104.7442574750842""","""-2.976829746653658,104.7445689038671""",0.042,0.08,31.8,Light,38.25
Teman Bus Koridor 5,2025-10-07,Tuesday,15:00:00,15:01:30,1,2,Teman Bus Koridor 5 - Stop 1,Teman Bus Koridor 5 - Stop 2,"""-2.97683928771229,104.7445948192885""","""-2.973467569401973,104.7383898279462""",0.784,1.5,31.3,Light,1.5
Teman Bus Koridor 5,2025-10-07,Tuesday,15:01:30,15:03:08,2,3,Teman Bus Koridor 5 - Stop 2,Teman Bus Koridor 5 - Stop 3,"""-2.973467569401973,104.7383898279462""","""-2.971398674524706,104.7306048141617""",0.895,1.64,32.7,Light,3.14
Teman Bus Koridor 5,2025-10-07,Tuesday,15:03:08,15:04:55,3,4,Teman Bus Koridor 5 - Stop 3,Teman Bus Koridor 5 - Stop 4,"""-2.971398674524706,104.7306048141617""","""-2.978782588037912,104.7246105878221""",1.057,1.78,35.6,Light,4.92
Teman Bus Koridor 5,2025-10-07,Tuesday,15:04:55,15:07:00,4,5,Teman Bus Koridor 5 - Stop 4,Teman Bus Koridor 5 - Stop 5,"""-2.978782588037912,104.7246105878221""","""-2.987789815066119,104.7196595083835""",1.143,2.08,32.9,Light,7.0
Teman Bus Koridor 5,2025-10-07,Tuesday,15:07:00,15:08:33,5,6,Teman Bus Koridor 5 - Stop 5,Teman Bus Koridor 5 - Stop 6,"""-2.987789815066119,104.7196595083835""","""-2.981007223190316,104.7159714754881""",0.858,1.55,33.2,Light,8.55
Teman Bus Koridor 5,2025-10-07,Tuesday,15:08:33,15:10:35,6,7,Teman Bus Koridor 5 - Stop 6,Teman Bus Koridor 5 - Stop 7,"""-2.981007223190316,104.7159714754881""","""-2.981667980198302,104.7065162029826""",1.053,2.04,30.9,Light,10.59
Teman Bus Koridor 5,2025-10-07,Tuesday,15:10:35,15:13:03,7,8,Teman Bus Koridor 5 - Stop 7,Teman Bus Koridor 5 - Stop 8,"""-2.981667980198302,104.7065162029826""","""-2.976347279214906,104.6969008969096""",1.221,2.46,29.8,Light,13.05
Teman Bus Koridor 5,2025-10-07,Tuesday,15:13:03,15:15:36,8,9,Teman Bus Koridor 5 - Stop 8,Teman Bus Koridor 5 - Stop 9,"""-2.976347279214906,104.6969008969096""","""-2.97016892750864,104.6852809083634""",1.462,2.56,34.2,Light,15.61
Teman Bus Koridor 5,2025-10-07,Tuesday,15:15:36,15:17:39,9,10,Teman Bus Koridor 5 - Stop 9,Teman Bus Koridor 5 - Stop 10,"""-2.97016892750864,104.6852809083634""","""-2.961374873166474,104.6800516395851""",1.137,2.04,33.4,Light,17.65
Teman Bus Koridor 5,2025-10-07,Tuesday,15:17:39,15:18:31,10,11,Teman Bus Koridor 5 - Stop 10,Teman Bus Koridor 5 - Stop 11,"""-2.961374873166474,104.6800516395851""","""-2.963763637812657,104.6831556851926""",0.435,0.87,30.1,Light,18.52
Teman Bus Koridor 5,2025-10-07,Tuesday,15:18:31,15:19:43,11,12,Teman Bus Koridor 5 - Stop 11,Teman Bus Koridor 5 - Stop 12,"""-2.963763637812657,104.6831556851926""","""-2.96949423067452,104.6850056620059""",0.67,1.21,33.2,Light,19.73
Teman Bus Koridor 5,2025-10-07,Tuesday,15:19:43,15:21:55,12,13,Teman Bus Koridor 5 - Stop 12,Teman Bus Koridor 5 - Stop 13,"""-2.96949423067452,104.6850056620059""","""-2.974683138493168,104.6938547697444""",1.14,2.2,31.1,Light,21.93
Teman Bus Koridor 5,2025-10-07,Tuesday,15:21:55,15:24:25,13,14,Teman Bus Koridor 5 - Stop 13,Teman Bus Koridor 5 - Stop 14,"""-2.974683138493168,104.6938547697444""","""-2.980427166498468,104.7029467108305""",1.195,2.5,28.7,Light,24.43
Teman Bus Koridor 5,2025-10-07,Tuesday,15:24:25,15:25:49,14,15,Teman Bus Koridor 5 - Stop 14,Teman Bus Koridor 5 - Stop 15,"""-2.980427166498468,104.7029467108305""","""-2.981391929142625,104.7089510312789""",0.675,1.4,28.9,Light,25.83
Teman Bus Koridor 5,2025-10-07,Tuesday,15:25:49,15:27:21,15,16,Teman Bus Koridor 5 - Stop 15,Teman Bus Koridor 5 - Stop 16,"""-2.981391929142625,104.7089510312789""","""-2.980970730702964,104.7157262630086""",0.754,1.53,29.6,Light,27.36
Teman Bus Koridor 5,2025-10-07,Tuesday,15:27:21,15:27:43,16,17,Teman Bus Koridor 5 - Stop 16,Teman Bus Koridor 5 - Stop 17,"""-2.980970730702964,104.7157262630086""","""-2.979173224035844,104.7156485633832""",0.2,0.37,32.3,Light,27.73
Teman Bus Koridor 5,2025-10-07,Tuesday,15:27:43,15:30:13,17,18,Teman Bus Koridor 5 - Stop 17,Teman Bus Koridor 5 - Stop 18,"""-2.979173224035844,104.7156485633832""","""-2.986549229275302,104.7248872922736""",1.313,2.49,31.6,Light,30.22
Teman Bus Koridor 5,2025-10-07,Tuesday,15:30:13,15:33:02,18,19,Teman Bus Koridor 5 - Stop 18,Teman Bus Koridor 5 - Stop 19,"""-2.986549229275302,104.7248872922736""","""-2.974082046003602,104.7273731041725""",1.414,2.82,30.1,Light,33.04
Teman Bus Koridor 5,2025-10-07,Tuesday,15:33:02,15:35:25,19,20,Teman Bus Koridor 5 - Stop 19,Teman Bus Koridor 5 - Stop 20,"""-2.974082046003602,104.7273731041725""","""-2.97112383590089,104.738608711828""",1.29,2.38,32.5,Light,35.42
Teman Bus Koridor 5,2025-10-07,Tuesday,15:35:25,15:37:08,20,21,Teman Bus Koridor 5 - Stop 20,Teman Bus Koridor 5 - Stop 21,"""-2.97112383590089,104.738608711828""","""-2.97662021041771,104.7442574750842""",0.876,1.72,30.6,Light,37.14
Teman Bus Koridor 5,2025-10-07,Tuesday,15:37:08,15:37:13,21,22,Teman Bus Koridor 5 - Stop 21,Teman Bus Koridor 5 - Stop 22,"""-2.97662021041771,104.7442574750842""","""-2.976829746653658,104.7445689038671""",0.042,0.08,33.3,Light,37.22
Teman Bus Koridor 5,2025-10-07,Tuesday,16:00:00,16:01:42,1,2,Teman Bus Koridor 5 - Stop 1,Teman Bus Koridor 5 - Stop 2,"""-2.97683928771229,104.7445948192885""","""-2.973467569401973,104.7383898279462""",0.784,1.7,27.7,Light,1.7
Teman Bus Koridor 5,2025-10-07,Tuesday,16:01:42,16:03:51,2,3,Teman Bus Koridor 5 - Stop 2,Teman Bus Koridor 5 - Stop 3,"""-2.973467569401973,104.7383898279462""","""-2.971398674524706,104.7306048141617""",0.895,2.16,24.9,Moderate,3.86
