corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:01:00,21:02:00,2,3,Angkot Feeder Koridor 7 - Stop 2,Angkot Feeder Koridor 7 - Stop 3,"""-2.965716090069392,104.746473246884""","""-2.97037430603274,104.7460325411604""",0.52,1.0,31.3,Light,2.0
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:02:00,21:02:58,3,4,Angkot Feeder Koridor 7 - Stop 3,Angkot Feeder Koridor 7 - Stop 4,"""-2.97037430603274,104.7460325411604""","""-2.973538805408869,104.7433515429365""",0.461,0.97,28.6,Light,2.97
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:02:58,21:03:50,4,5,Angkot Feeder Koridor 7 - Stop 4,Angkot Feeder Koridor 7 - Stop 5,"""-2.973538805408869,104.7433515429365""","""-2.977088911778464,104.7451470678914""",0.442,0.87,30.6,Light,3.84
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:03:50,21:04:30,5,6,Angkot Feeder Koridor 7 - Stop 5,Angkot Feeder Koridor 7 - Stop 6,"""-2.977088911778464,104.7451470678914""","""-2.979829157318357,104.7456709788022""",0.31,0.66,28.2,Light,4.5
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:04:30,21:06:18,6,7,Angkot Feeder Koridor 7 - Stop 6,Angkot Feeder Koridor 7 - Stop 7,"""-2.979829157318357,104.7456709788022""","""-2.976881719482787,104.7376026325868""",0.954,1.8,31.7,Light,6.3
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:06:18,21:08:02,7,8,Angkot Feeder Koridor 7 - Stop 7,Angkot Feeder Koridor 7 - Stop 8,"""-2.976881719482787,104.7376026325868""","""-2.98486225577969,104.7372188437626""",0.888,1.74,30.6,Light,8.04
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:08:02,21:09:14,8,9,Angkot Feeder Koridor 7 - Stop 8,Angkot Feeder Koridor 7 - Stop 9,"""-2.98486225577969,104.7372188437626""","""-2.989745831216523,104.7353547879512""",0.581,1.2,29.1,Light,9.24
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:09:14,21:10:42,9,10,Angkot Feeder Koridor 7 - Stop 9,Angkot Feeder Koridor 7 - Stop 10,"""-2.989745831216523,104.7353547879512""","""-2.990781603033503,104.7284989407261""",0.77,1.46,31.7,Light,10.7
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:10:42,21:11:33,10,11,Angkot Feeder Koridor 7 - Stop 10,Angkot Feeder Koridor 7 - Stop 11,"""-2.990781603033503,104.7284989407261""","""-2.994232897526178,104.7261864387696""",0.462,0.86,32.1,Light,11.56
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:11:33,21:13:12,11,12,Angkot Feeder Koridor 7 - Stop 11,Angkot Feeder Koridor 7 - Stop 12,"""-2.994232897526178,104.7261864387696""","""-2.987598004581296,104.7299393748662""",0.847,1.64,30.9,Light,13.2
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:13:12,21:14:25,12,13,Angkot Feeder Koridor 7 - Stop 12,Angkot Feeder Koridor 7 - Stop 13,"""-2.987598004581296,104.7299393748662""","""-2.989661873143942,104.7354208919019""",0.651,1.22,32.0,Light,14.42
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:14:25,21:15:37,13,14,Angkot Feeder Koridor 7 - Stop 13,Angkot Feeder Koridor 7 - Stop 14,"""-2.989661873143942,104.7354208919019""","""-2.985380087792897,104.7383117911321""",0.574,1.2,28.6,Light,15.62
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:15:37,21:16:30,14,15,Angkot Feeder Koridor 7 - Stop 14,Angkot Feeder Koridor 7 - Stop 15,"""-2.985380087792897,104.7383117911321""","""-2.981314290449635,104.7378436235695""",0.455,0.88,31.1,Light,16.5
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:16:30,21:17:45,15,16,Angkot Feeder Koridor 7 - Stop 15,Angkot Feeder Koridor 7 - Stop 16,"""-2.981314290449635,104.7378436235695""","""-2.976352620799278,104.7376437733976""",0.552,1.26,26.3,Moderate,17.76
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:17:45,21:18:39,16,17,Angkot Feeder Koridor 7 - Stop 16,Angkot Feeder Koridor 7 - Stop 17,"""-2.976352620799278,104.7376437733976""","""-2.973015664176744,104.7398576920943""",0.445,0.89,30.0,Light,18.65
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:18:39,21:19:31,17,18,Angkot Feeder Koridor 7 - Stop 17,Angkot Feeder Koridor 7 - Stop 18,"""-2.973015664176744,104.7398576920943""","""-2.975859783213199,104.7431387039356""",0.482,0.87,33.2,Light,19.52
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:19:31,21:20:22,18,19,Angkot Feeder Koridor 7 - Stop 18,Angkot Feeder Koridor 7 - Stop 19,"""-2.975859783213199,104.7431387039356""","""-2.977639276623087,104.7462192960321""",0.395,0.86,27.5,Light,20.38
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:20:22,21:21:23,19,20,Angkot Feeder Koridor 7 - Stop 19,Angkot Feeder Koridor 7 - Stop 20,"""-2.977639276623087,104.7462192960321""","""-2.973839343039945,104.7431352896542""",0.544,1.01,32.4,Light,21.39
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:21:23,21:22:19,20,21,Angkot Feeder Koridor 7 - Stop 20,Angkot Feeder Koridor 7 - Stop 21,"""-2.973839343039945,104.7431352896542""","""-2.970312024063757,104.7461188938377""",0.513,0.93,33.1,Light,22.32
Angkot Feeder Koridor 7,2025-10-02,Thursday,21:22:19,21:22:19,21,22,Angkot Feeder Koridor 7 - Stop 21,Angkot Feeder Koridor 7 - Stop 22,"""-2.970312024063757,104.7461188938377""","""-2.970270572212579,104.7461571846469""",0.006,0.01,33.5,Light,22.33
Angkot Feeder Koridor 7,2025-10-03,Friday,06:00:00,06:01:46,1,2,Angkot Feeder Koridor 7 - Stop 1,Angkot Feeder Koridor 7 - Stop 2,"""-2.970246850143196,104.7461546977343""","""-2.965716090069392,104.746473246884""",0.505,1.78,17.0,Heavy,1.78
Angkot Feeder Koridor 7,2025-10-03,Friday,06:01:46,06:03:42,2,3,Angkot Feeder Koridor 7 - Stop 2,Angkot Feeder Koridor 7 - Stop 3,"""-2.965716090069392,104.746473246884""","""-2.97037430603274,104.7460325411604""",0.52,1.93,16.2,Heavy,3.71
Angkot Feeder Koridor 7,2025-10-03,Friday,06:03:42,06:05:28,3,4,Angkot Feeder Koridor 7 - Stop 3,Angkot Feeder Koridor 7 - Stop 4,"""-2.97037430603274,104.7460325411604""","""-2.973538805408869,104.7433515429365""",0.461,1.76,15.7,Heavy,5.47
Angkot Feeder Koridor 7,2025-10-03,Friday,06:05:28,06:07:07,4,5,Angkot Feeder Koridor 7 - Stop 4,Angkot Feeder Koridor 7 - Stop 5,"""-2.973538805408869,104.7433515429365""","""-2.977088911778464,104.7451470678914""",0.442,1.66,16.0,Heavy,7.13
Angkot Feeder Koridor 7,2025-10-03,Friday,06:07:07,06:08:18,5,6,Angkot Feeder Koridor 7 - Stop 5,Angkot Feeder Koridor 7 - Stop 6,"""-2.977088911778464,104.7451470678914""","""-2.979829157318357,104.7456709788022""",0.31,1.18,15.8,Heavy,8.31
Angkot Feeder Koridor 7,2025-10-03,Friday,06:08:18,06:11:31,6,7,Angkot Feeder Koridor 7 - Stop 6,Angkot Feeder Koridor 7 - Stop 7,"""-2.979829157318357,104.7456709788022""","""-2.976881719482787,104.7376026325868""",0.954,3.22,17.8,Heavy,11.53
Angkot Feeder Koridor 7,2025-10-03,Friday,06:11:31,06:14:30,7,8,Angkot Feeder Koridor 7 - Stop 7,Angkot Feeder Koridor 7 - Stop 8,"""-2.976881719482787,104.7376026325868""","""-2.98486225577969,104.7372188437626""",0.888,2.98,17.9,Heavy,14.51
Angkot Feeder Koridor 7,2025-10-03,Friday,06:14:30,06:16:21,8,9,Angkot Feeder Koridor 7 - Stop 8,Angkot Feeder Koridor 7 - Stop 9,"""-2.98486225577969,104.7372188437626""","""-2.989745831216523,104.7353547879512""",0.581,1.84,18.9,Heavy,16.35
Angkot Feeder Koridor 7,2025-10-03,Friday,06:16:21,06:19:15,9,10,Angkot Feeder Koridor 7 - Stop 9,Angkot Feeder Koridor 7 - Stop 10,"""-2.989745831216523,104.7353547879512""","""-2.990781603033503,104.7284989407261""",0.77,2.9,15.9,Heavy,19.25
Angkot Feeder Koridor 7,2025-10-03,Friday,06:19:15,06:20:58,10,11,Angkot Feeder Koridor 7 - Stop 10,Angkot Feeder Koridor 7 - Stop 11,"""-2.990781603033503,104.7284989407261""","""-2.994232897526178,104.7261864387696""",0.462,1.73,16.0,Heavy,20.98
Angkot Feeder Koridor 7,2025-10-03,Friday,06:20:58,06:23:46,11,12,Angkot Feeder Koridor 7 - Stop 11,Angkot Feeder Koridor 7 - Stop 12,"""-2.994232897526178,104.7261864387696""","""-2.987598004581296,104.7299393748662""",0.847,2.79,18.2,Heavy,23.77
Angkot Feeder Koridor 7,2025-10-03,Friday,06:23:46,06:25:31,12,13,Angkot Feeder Koridor 7 - Stop 12,Angkot Feeder Koridor 7 - Stop 13,"""-2.987598004581296,104.7299393748662""","""-2.989661873143942,104.7354208919019""",0.651,1.76,22.2,Moderate,25.53
Angkot Feeder Koridor 7,2025-10-03,Friday,06:25:31,06:27:51,13,14,Angkot Feeder Koridor 7 - Stop 13,Angkot Feeder Koridor 7 - Stop 14,"""-2.989661873143942,104.7354208919019""","""-2.985380087792897,104.7383117911321""",0.574,2.32,14.8,Heavy,27.85
Angkot Feeder Koridor 7,2025-10-03,Friday,06:27:51,06:29:40,14,15,Angkot Feeder Koridor 7 - Stop 14,Angkot Feeder Koridor 7 - Stop 15,"""-2.985380087792897,104.7383117911321""","""-2.981314290449635,104.7378436235695""",0.455,1.83,14.9,Heavy,29.68
Angkot Feeder Koridor 7,2025-10-03,Friday,06:29:40,06:31:35,15,16,Angkot Feeder Koridor 7 - Stop 15,Angkot Feeder Koridor 7 - Stop 16,"""-2.981314290449635,104.7378436235695""","""-2.976352620799278,104.7376437733976""",0.552,1.91,17.4,Heavy,31.59
Angkot Feeder Koridor 7,2025-10-03,Friday,06:31:35,06:33:01,16,17,Angkot Feeder Koridor 7 - Stop 16,Angkot Feeder Koridor 7 - Stop 17,"""-2.976352620799278,104.7376437733976""","""-2.973015664176744,104.7398576920943""",0.445,1.44,18.6,Heavy,33.03
Angkot Feeder Koridor 7,2025-10-03,Friday,06:33:01,06:34:29,17,18,Angkot Feeder Koridor 7 - Stop 17,Angkot Feeder Koridor 7 - Stop 18,"""-2.973015664176744,104.7398576920943""","""-2.975859783213199,104.7431387039356""",0.482,1.46,19.8,Heavy,34.49
Angkot Feeder Koridor 7,2025-10-03,Friday,06:34:29,06:35:47,18,19,Angkot Feeder Koridor 7 - Stop 18,Angkot Feeder Koridor 7 - Stop 19,"""-2.975859783213199,104.7431387039356""","""-2.977639276623087,104.7462192960321""",0.395,1.3,18.3,Heavy,35.79
Angkot Feeder Koridor 7,2025-10-03,Friday,06:35:47,06:37:39,19,20,Angkot Feeder Koridor 7 - Stop 19,Angkot Feeder Koridor 7 - Stop 20,"""-2.977639276623087,104.7462192960321""","""-2.973839343039945,104.7431352896542""",0.544,1.86,17.6,Heavy,37.65
Angkot Feeder Koridor 7,2025-10-03,Friday,06:37:39,06:39:16,20,21,Angkot Feeder Koridor 7 - Stop 20,Angkot Feeder Koridor 7 - Stop 21,"""-2.973839343039945,104.7431352896542""","""-2.970312024063757,104.7461188938377""",0.513,1.63,18.9,Heavy,39.28
Angkot Feeder Koridor 7,2025-10-03,Friday,06:39:16,06:39:18,21,22,Angkot Feeder Koridor 7 - Stop 21,Angkot Feeder Koridor 7 - Stop 22,"""-2.970312024063757,104.7461188938377""","""-2.970270572212579,104.7461571846469""",0.006,0.02,16.5,Heavy,39.3
Angkot Feeder Koridor 7,2025-10-03,Friday,07:00:00,07:01:46,1,2,Angkot Feeder Koridor 7 - Stop 1,Angkot Feeder Koridor 7 - Stop 2,"""-2.970246850143196,104.7461546977343""","""-2.965716090069392,104.746473246884""",0.505,1.77,17.1,Heavy,1.77
Angkot Feeder Koridor 7,2025-10-03,Friday,07:01:46,07:03:33,2,3,Angkot Feeder Koridor 7 - Stop 2,Angkot Feeder Koridor 7 - Stop 3,"""-2.965716090069392,104.746473246884""","""-2.97037430603274,104.7460325411604""",0.52,1.78,17.5,Heavy,3.55
Angkot Feeder Koridor 7,2025-10-03,Friday,07:03:33,07:05:06,3,4,Angkot Feeder Koridor 7 - Stop 3,Angkot Feeder Koridor 7 - Stop 4,"""-2.97037430603274,104.7460325411604""","""-2.973538805408869,104.7433515429365""",0.461,1.55,17.8,Heavy,5.1
Angkot Feeder Koridor 7,2025-10-03,Friday,07:05:06,07:06:34,4,5,Angkot Feeder Koridor 7 - Stop 4,Angkot Feeder Koridor 7 - Stop 5,"""-2.973538805408869,104.7433515429365""","""-2.977088911778464,104.7451470678914""",0.442,1.47,18.0,Heavy,6.57
Angkot Feeder Koridor 7,2025-10-03,Friday,07:06:34,07:07:30,5,6,Angkot Feeder Koridor 7 - Stop 5,Angkot Feeder Koridor 7 - Stop 6,"""-2.977088911778464,104.7451470678914""","""-2.979829157318357,104.7456709788022""",0.31,0.94,19.8,Heavy,7.51
Angkot Feeder Koridor 7,2025-10-03,Friday,07:07:30,07:10:50,6,7,Angkot Feeder Koridor 7 - Stop 6,Angkot Feeder Koridor 7 - Stop 7,"""-2.979829157318357,104.7456709788022""","""-2.976881719482787,104.7376026325868""",0.954,3.33,17.2,Heavy,10.84
Angkot Feeder Koridor 7,2025-10-03,Friday,07:10:50,07:13:47,7,8,Angkot Feeder Koridor 7 - Stop 7,Angkot Feeder Koridor 7 - Stop 8,"""-2.976881719482787,104.7376026325868""","""-2.98486225577969,104.7372188437626""",0.888,2.95,18.1,Heavy,13.79
Angkot Feeder Koridor 7,2025-10-03,Friday,07:13:47,07:15:57,8,9,Angkot Feeder Koridor 7 - Stop 8,Angkot Feeder Koridor 7 - Stop 9,"""-2.98486225577969,104.7372188437626""","""-2.989745831216523,104.7353547879512""",0.581,2.16,16.1,Heavy,15.95
Angkot Feeder Koridor 7,2025-10-03,Friday,07:15:57,07:18:42,9,10,Angkot Feeder Koridor 7 - Stop 9,Angkot Feeder Koridor 7 - Stop 10,"""-2.989745831216523,104.7353547879512""","""-2.990781603033503,104.7284989407261""",0.77,2.75,16.8,Heavy,18.7
Angkot Feeder Koridor 7,2025-10-03,Friday,07:18:42,07:20:04,10,11,Angkot Feeder Koridor 7 - Stop 10,Angkot Feeder Koridor 7 - Stop 11,"""-2.990781603033503,104.7284989407261""","""-2.994232897526178,104.7261864387696""",0.462,1.37,20.2,Moderate,20.07
Angkot Feeder Koridor 7,2025-10-03,Friday,07:20:04,07:22:54,11,12,Angkot Feeder Koridor 7 - Stop 11,Angkot Feeder Koridor 7 - Stop 12,"""-2.994232897526178,104.7261864387696""","""-2.987598004581296,104.7299393748662""",0.847,2.84,17.9,Heavy,22.91
Angkot Feeder Koridor 7,2025-10-03,Friday,07:22:54,07:24:48,12,13,Angkot Feeder Koridor 7 - Stop 12,Angkot Feeder Koridor 7 - Stop 13,"""-2.987598004581296,104.7299393748662""","""-2.989661873143942,104.7354208919019""",0.651,1.89,20.7,Moderate,24.8
Angkot Feeder Koridor 7,2025-10-03,Friday,07:24:48,07:26:49,13,14,Angkot Feeder Koridor 7 - Stop 13,Angkot Feeder Koridor 7 - Stop 14,"""-2.989661873143942,104.7354208919019""","""-2.985380087792897,104.7383117911321""",0.574,2.02,17.1,Heavy,26.82
Angkot Feeder Koridor 7,2025-10-03,Friday,07:26:49,07:28:13,14,15,Angkot Feeder Koridor 7 - Stop 14,Angkot Feeder Koridor 7 - Stop 15,"""-2.985380087792897,104.7383117911321""","""-2.981314290449635,104.7378436235695""",0.455,1.4,19.5,Heavy,28.22
Angkot Feeder Koridor 7,2025-10-03,Friday,07:28:13,07:30:03,15,16,Angkot Feeder Koridor 7 - Stop 15,Angkot Feeder Koridor 7 - Stop 16,"""-2.981314290449635,104.7378436235695""","""-2.976352620799278,104.7376437733976""",0.552,1.83,18.1,Heavy,30.05
Angkot Feeder Koridor 7,2025-10-03,Friday,07:30:03,07:31:39,16,17,Angkot Feeder Koridor 7 - Stop 16,Angkot Feeder Koridor 7 - Stop 17,"""-2.976352620799278,104.7376437733976""","""-2.973015664176744,104.7398576920943""",0.445,1.61,16.6,Heavy,31.66
Angkot Feeder Koridor 7,2025-10-03,Friday,07:31:39,07:33:06,17,18,Angkot Feeder Koridor 7 - Stop 17,Angkot Feeder Koridor 7 - Stop 18,"""-2.973015664176744,104.7398576920943""","""-2.975859783213199,104.7431387039356""",0.482,1.44,20.1,Moderate,33.1
Angkot Feeder Koridor 7,2025-10-03,Friday,07:33:06,07:34:21,18,19,Angkot Feeder Koridor 7 - Stop 18,Angkot Feeder Koridor 7 - Stop 19,"""-2.975859783213199,104.7431387039356""","""-2.977639276623087,104.7462192960321""",0.395,1.26,18.8,Heavy,34.36
Angkot Feeder Koridor 7,2025-10-03,Friday,07:34:21,07:36:21,19,20,Angkot Feeder Koridor 7 - Stop 19,Angkot Feeder Koridor 7 - Stop 20,"""-2.977639276623087,104.7462192960321""","""-2.973839343039945,104.7431352896542""",0.544,1.99,16.4,Heavy,36.35
Angkot Feeder Koridor 7,2025-10-03,Friday,07:36:21,07:38:21,20,21,Angkot Feeder Koridor 7 - Stop 20,Angkot Feeder Koridor 7 - Stop 21,"""-2.973839343039945,104.7431352896542""","""-2.970312024063757,104.7461188938377""",0.513,2.0,15.4,Heavy,38.35
Angkot Feeder Koridor 7,2025-10-03,Friday,07:38:21,07:38:22,21,22,Angkot Feeder Koridor 7 - Stop 21,Angkot Feeder Koridor 7 - Stop 22,"""-2.970312024063757,104.7461188938377""","""-2.970270572212579,104.7461571846469""",0.006,0.02,22.0,Moderate,38.37
Angkot Feeder Koridor 7,2025-10-03,Friday,08:00:00,08:01:16,1,2,Angkot Feeder Koridor 7 - Stop 1,Angkot Feeder Koridor 7 - Stop 2,"""-2.970246850143196,104.7461546977343""","""-2.965716090069392,104.746473246884""",0.505,1.27,23.9,Moderate,1.27
Angkot Feeder Koridor 7,2025-10-03,Friday,08:01:16,08:02:27,2,3,Angkot Feeder Koridor 7 - Stop 2,Angkot Feeder Koridor 7 - Stop 3,"""-2.965716090069392,104.746473246884""","""-2.97037430603274,104.7460325411604""",0.52,1.19,26.1,Moderate,2.46
Angkot Feeder Koridor 7,2025-10-03,Friday,08:02:27,08:03:35,3,4,Angkot Feeder Koridor 7 - Stop 3,Angkot Feeder Koridor 7 - Stop 4,"""-2.97037430603274,104.7460325411604""","""-2.973538805408869,104.7433515429365""",0.461,1.13,24.4,Moderate,3.59
Angkot Feeder Koridor 7,2025-10-03,Friday,08:03:35,08:04:42,4,5,Angkot Feeder Koridor 7 - Stop 4,Angkot Feeder Koridor 7 - Stop 5,"""-2.973538805408869,104.7433515429365""","""-2.977088911778464,104.7451470678914""",0.442,1.11,23.9,Moderate,4.7
Angkot Feeder Koridor 7,2025-10-03,Friday,08:04:42,08:05:33,5,6,Angkot Feeder Koridor 7 - Stop 5,Angkot Feeder Koridor 7 - Stop 6,"""-2.977088911778464,104.7451470678914""","""-2.979829157318357,104.7456709788022""",0.31,0.85,21.9,Moderate,5.55
Angkot Feeder Koridor 7,2025-10-03,Friday,08:05:33,08:08:33,6,7,Angkot Feeder Koridor 7 - Stop 6,Angkot Feeder Koridor 7 - Stop 7,"""-2.979829157318357,104.7456709788022""","""-2.976881719482787,104.7376026325868""",0.954,3.01,19.0,Heavy,8.56
Angkot Feeder Koridor 7,2025-10-03,Friday,08:08:33,08:11:00,7,8,Angkot Feeder Koridor 7 - Stop 7,Angkot Feeder Koridor 7 - Stop 8,"""-2.976881719482787,104.7376026325868""","""-2.98486225577969,104.7372188437626""",0.888,2.44,21.8,Moderate,11.0
Angkot Feeder Koridor 7,2025-10-03,Friday,08:11:00,08:12:48,8,9,Angkot Feeder Koridor 7 - Stop 8,Angkot Feeder Koridor 7 - Stop 9,"""-2.98486225577969,104.7372188437626""","""-2.989745831216523,104.7353547879512""",0.581,1.81,19.3,Heavy,12.81
Angkot Feeder Koridor 7,2025-10-03,Friday,08:12:48,08:14:58,9,10,Angkot Feeder Koridor 7 - Stop 9,Angkot Feeder Koridor 7 - Stop 10,"""-2.989745831216523,104.7353547879512""","""-2.990781603033503,104.7284989407261""",0.77,2.17,21.3,Moderate,14.98
Angkot Feeder Koridor 7,2025-10-03,Friday,08:14:58,08:16:07,10,11,Angkot Feeder Koridor 7 - Stop 10,Angkot Feeder Koridor 7 - Stop 11,"""-2.990781603033503,104.7284989407261""","""-2.994232897526178,104.7261864387696""",0.462,1.15,24.0,Moderate,16.13
Angkot Feeder Koridor 7,2025-10-03,Friday,08:16:07,08:18:38,11,12,Angkot Feeder Koridor 7 - Stop 11,Angkot Feeder Koridor 7 - Stop 12,"""-2.994232897526178,104.7261864387696""","""-2.987598004581296,104.7299393748662""",0.847,2.51,20.3,Moderate,18.64
Angkot Feeder Koridor 7,2025-10-03,Friday,08:18:38,08:20:18,12,13,Angkot Feeder Koridor 7 - Stop 12,Angkot Feeder Koridor 7 - Stop 13,"""-2.987598004581296,104.7299393748662""","""-2.989661873143942,104.7354208919019""",0.651,1.66,23.5,Moderate,20.3
Angkot Feeder Koridor 7,2025-10-03,Friday,08:20:18,08:21:48,13,14,Angkot Feeder Koridor 7 - Stop 13,Angkot Feeder Koridor 7 - Stop 14,"""-2.989661873143942,104.7354208919019""","""-2.985380087792897,104.7383117911321""",0.574,1.5,23.0,Moderate,21.8
Angkot Feeder Koridor 7,2025-10-03,Friday,08:21:48,08:23:00,14,15,Angkot Feeder Koridor 7 - Stop 14,Angkot Feeder Koridor 7 - Stop 15,"""-2.985380087792897,104.7383117911321""","""-2.981314290449635,104.7378436235695""",0.455,1.21,22.6,Moderate,23.01
Angkot Feeder Koridor 7,2025-10-03,Friday,08:23:00,08:24:24,15,16,Angkot Feeder Koridor 7 - Stop 15,Angkot Feeder Koridor 7 - Stop 16,"""-2.981314290449635,104.7378436235695""","""-2.976352620799278,104.7376437733976""",0.552,1.4,23.7,Moderate,24.41
Angkot Feeder Koridor 7,2025-10-03,Friday,08:24:24,08:25:31,16,17,Angkot Feeder Koridor 7 - Stop 16,Angkot Feeder Koridor 7 - Stop 17,"""-2.976352620799278,104.7376437733976""","""-2.973015664176744,104.7398576920943""",0.445,1.12,23.8,Moderate,25.53
Angkot Feeder Koridor 7,2025-10-03,Friday,08:25:31,08:26:58,17,18,Angkot Feeder Koridor 7 - Stop 17,Angkot Feeder Koridor 7 - Stop 18,"""-2.973015664176744,104.7398576920943""","""-2.975859783213199,104.7431387039356""",0.482,1.44,20.1,Moderate,26.97
Angkot Feeder Koridor 7,2025-10-03,Friday,08:26:58,08:27:59,18,19,Angkot Feeder Koridor 7 - Stop 18,Angkot Feeder Koridor 7 - Stop 19,"""-2.975859783213199,104.7431387039356""","""-2.977639276623087,104.7462192960321""",0.395,1.02,23.2,Moderate,27.99
Angkot Feeder Koridor 7,2025-10-03,Friday,08:27:59,08:29:33,19,20,Angkot Feeder Koridor 7 - Stop 19,Angkot Feeder Koridor 7 - Stop 20,"""-2.977639276623087,104.7462192960321""","""-2.973839343039945,104.7431352896542""",0.544,1.56,21.0,Moderate,29.55
Angkot Feeder Koridor 7,2025-10-03,Friday,08:29:33,08:30:52,20,21,Angkot Feeder Koridor 7 - Stop 20,Angkot Feeder Koridor 7 - Stop 21,"""-2.973839343039945,104.7431352896542""","""-2.970312024063757,104.7461188938377""",0.513,1.32,23.4,Moderate,30.87
Angkot Feeder Koridor 7,2025-10-03,Friday,08:30:52,08:30:53,21,22,Angkot Feeder Koridor 7 - Stop 21,Angkot Feeder Koridor 7 - Stop 22,"""-2.970312024063757,104.7461188938377""","""-2.970270572212579,104.7461571846469""",0.006,0.02,21.7,Moderate,30.89
Angkot Feeder Koridor 7,2025-10-03,Friday,09:00:00,09:01:11,1,2,Angkot Feeder Koridor 7 - Stop 1,Angkot Feeder Koridor 7 - Stop 2,"""-2.970246850143196,104.7461546977343""","""-2.965716090069392,104.746473246884""",0.505,1.19,25.5,Moderate,1.19
Angkot Feeder Koridor 7,2025-10-03,Friday,09:01:11,09:02:22,2,3,Angkot Feeder Koridor 7 - Stop 2,Angkot Feeder Koridor 7 - Stop 3,"""-2.965716090069392,104.746473246884""","""-2.97037430603274,104.7460325411604""",0.52,1.18,26.5,Moderate,2.37
Angkot Feeder Koridor 7,2025-10-03,Friday,09:02:22,09:03:20,3,4,Angkot Feeder Koridor 7 - Stop 3,Angkot Feeder Koridor 7 - Stop 4,"""-2.97037430603274,104.7460325411604""","""-2.973538805408869,104.7433515429365""",0.461,0.97,28.5,Light,3.34
Angkot Feeder Koridor 7,2025-10-03,Friday,09:03:20,09:04:24,4,5,Angkot Feeder Koridor 7 - Stop 4,Angkot Feeder Koridor 7 - Stop 5,"""-2.973538805408869,104.7433515429365""","""-2.977088911778464,104.7451470678914""",0.442,1.07,24.7,Moderate,4.41
Angkot Feeder Koridor 7,2025-10-03,Friday,09:04:24,09:05:12,5,6,Angkot Feeder Koridor 7 - Stop 5,Angkot Feeder Koridor 7 - Stop 6,"""-2.977088911778464,104.7451470678914""","""-2.979829157318357,104.7456709788022""",0.31,0.79,23.7,Moderate,5.2
Angkot Feeder Koridor 7,2025-10-03,Friday,09:05:12,09:07:37,6,7,Angkot Feeder Koridor 7 - Stop 6,Angkot Feeder Koridor 7 - Stop 7,"""-2.979829157318357,104.7456709788022""","""-2.976881719482787,104.7376026325868""",0.954,2.42,23.7,Moderate,7.62
Angkot Feeder Koridor 7,2025-10-03,Friday,09:07:37,09:09:47,7,8,Angkot Feeder Koridor 7 - Stop 7,Angkot Feeder Koridor 7 - Stop 8,"""-2.976881719482787,104.7376026325868""","""-2.98486225577969,104.7372188437626""",0.888,2.17,24.5,Moderate,9.79
Angkot Feeder Koridor 7,2025-10-03,Friday,09:09:47,09:11:10,8,9,Angkot Feeder Koridor 7 - Stop 8,Angkot Feeder Koridor 7 - Stop 9,"""-2.98486225577969,104.7372188437626""","""-2.989745831216523,104.7353547879512""",0.581,1.38,25.3,Moderate,11.17
Angkot Feeder Koridor 7,2025-10-03,Friday,09:11:10,09:12:46,9,10,Angkot Feeder Koridor 7 - Stop 9,Angkot Feeder Koridor 7 - Stop 10,"""-2.989745831216523,104.7353547879512""","""-2.990781603033503,104.7284989407261""",0.77,1.61,28.7,Light,12.78
Angkot Feeder Koridor 7,2025-10-03,Friday,09:12:46,09:13:45,10,11,Angkot Feeder Koridor 7 - Stop 10,Angkot Feeder Koridor 7 - Stop 11,"""-2.990781603033503,104.7284989407261""","""-2.994232897526178,104.7261864387696""",0.462,0.97,28.7,Light,13.75
Angkot Feeder Koridor 7,2025-10-03,Friday,09:13:45,09:15:32,11,12,Angkot Feeder Koridor 7 - Stop 11,Angkot Feeder Koridor 7 - Stop 12,"""-2.994232897526178,104.7261864387696""","""-2.987598004581296,104.7299393748662""",0.847,1.79,28.4,Light,15.54
Angkot Feeder Koridor 7,2025-10-03,Friday,09:15:32,09:17:06,12,13,Angkot Feeder Koridor 7 - Stop 12,Angkot Feeder Koridor 7 - Stop 13,"""-2.987598004581296,104.7299393748662""","""-2.989661873143942,104.7354208919019""",0.651,1.57,24.9,Moderate,17.11
