corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 6,2025-10-01,Wednesday,17:23:16,17:23:21,20,21,Angkot Feeder Koridor 6 - Stop 20,Angkot Feeder Koridor 6 - Stop 21,"""-2.948445331469143,104.7327313829215""","""-2.948285470279945,104.73256305884""",0.026,0.08,19.7,Heavy,23.36
Angkot Feeder Koridor 6,2025-10-01,Wednesday,17:23:21,17:23:24,21,22,Angkot Feeder Koridor 6 - Stop 21,Angkot Feeder Koridor 6 - Stop 22,"""-2.948285470279945,104.73256305884""","""-2.948179745124918,104.7325268391789""",0.012,0.04,20.7,Moderate,23.4
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:00:00,18:01:33,1,2,Angkot Feeder Koridor 6 - Stop 1,Angkot Feeder Koridor 6 - Stop 2,"""-2.948188891173271,104.7325262053872""","""-2.944369390527978,104.7303694375265""",0.488,1.56,18.7,Heavy,1.56
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:01:33,18:03:53,2,3,Angkot Feeder Koridor 6 - Stop 2,Angkot Feeder Koridor 6 - Stop 3,"""-2.944369390527978,104.7303694375265""","""-2.937347533364583,104.7333277843112""",0.847,2.33,21.8,Moderate,3.89
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:03:53,18:05:47,3,4,Angkot Feeder Koridor 6 - Stop 3,Angkot Feeder Koridor 6 - Stop 4,"""-2.937347533364583,104.7333277843112""","""-2.932996439826874,104.7367300975697""",0.614,1.9,19.3,Heavy,5.79
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:05:47,18:06:30,4,5,Angkot Feeder Koridor 6 - Stop 4,Angkot Feeder Koridor 6 - Stop 5,"""-2.932996439826874,104.7367300975697""","""-2.930876566014444,104.7381695840613""",0.285,0.72,23.7,Moderate,6.51
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:06:30,18:07:43,5,6,Angkot Feeder Koridor 6 - Stop 5,Angkot Feeder Koridor 6 - Stop 6,"""-2.930876566014444,104.7381695840613""","""-2.92931841072034,104.7412173013874""",0.38,1.22,18.7,Heavy,7.73
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:07:43,18:09:15,6,7,Angkot Feeder Koridor 6 - Stop 6,Angkot Feeder Koridor 6 - Stop 7,"""-2.92931841072034,104.7412173013874""","""-2.93032041665111,104.7455677769019""",0.496,1.52,19.6,Heavy,9.25
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:09:15,18:11:07,7,8,Angkot Feeder Koridor 6 - Stop 7,Angkot Feeder Koridor 6 - Stop 8,"""-2.93032041665111,104.7455677769019""","""-2.926545816981752,104.7492664636629""",0.587,1.87,18.8,Heavy,11.12
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:11:07,18:11:37,8,9,Angkot Feeder Koridor 6 - Stop 8,Angkot Feeder Koridor 6 - Stop 9,"""-2.926545816981752,104.7492664636629""","""-2.927094587026819,104.7511112076995""",0.214,0.51,25.2,Moderate,11.63
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:11:37,18:12:48,9,10,Angkot Feeder Koridor 6 - Stop 9,Angkot Feeder Koridor 6 - Stop 10,"""-2.927094587026819,104.7511112076995""","""-2.931027863447365,104.7509445642215""",0.438,1.17,22.4,Moderate,12.8
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:12:48,18:14:10,10,11,Angkot Feeder Koridor 6 - Stop 10,Angkot Feeder Koridor 6 - Stop 11,"""-2.931027863447365,104.7509445642215""","""-2.930874062203713,104.746629956408""",0.479,1.38,20.8,Moderate,14.18
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:14:10,18:15:03,11,12,Angkot Feeder Koridor 6 - Stop 11,Angkot Feeder Koridor 6 - Stop 12,"""-2.930874062203713,104.746629956408""","""-2.930060470001773,104.7441457063278""",0.29,0.88,19.8,Heavy,15.06
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:15:03,18:16:42,12,13,Angkot Feeder Koridor 6 - Stop 12,Angkot Feeder Koridor 6 - Stop 13,"""-2.930060470001773,104.7441457063278""","""-2.929368734309262,104.7397428753961""",0.495,1.64,18.1,Heavy,16.7
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:16:42,18:17:36,13,14,Angkot Feeder Koridor 6 - Stop 13,Angkot Feeder Koridor 6 - Stop 14,"""-2.929368734309262,104.7397428753961""","""-2.931833421910675,104.7378634857667""",0.344,0.9,22.9,Moderate,17.6
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:17:36,18:18:30,14,15,Angkot Feeder Koridor 6 - Stop 14,Angkot Feeder Koridor 6 - Stop 15,"""-2.931833421910675,104.7378634857667""","""-2.934116527771572,104.7358977661345""",0.335,0.9,22.3,Moderate,18.5
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:18:30,18:19:24,15,16,Angkot Feeder Koridor 6 - Stop 15,Angkot Feeder Koridor 6 - Stop 16,"""-2.934116527771572,104.7358977661345""","""-2.936684646793525,104.7338733398446""",0.363,0.9,24.1,Moderate,19.4
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:19:24,18:20:33,16,17,Angkot Feeder Koridor 6 - Stop 16,Angkot Feeder Koridor 6 - Stop 17,"""-2.936684646793525,104.7338733398446""","""-2.939377866161672,104.7324935807531""",0.336,1.15,17.5,Heavy,20.55
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:20:33,18:21:39,17,18,Angkot Feeder Koridor 6 - Stop 17,Angkot Feeder Koridor 6 - Stop 18,"""-2.939377866161672,104.7324935807531""","""-2.942669585820639,104.7310969400823""",0.398,1.11,21.5,Moderate,21.66
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:21:39,18:22:28,18,19,Angkot Feeder Koridor 6 - Stop 18,Angkot Feeder Koridor 6 - Stop 19,"""-2.942669585820639,104.7310969400823""","""-2.945173417786329,104.7309802648995""",0.279,0.82,20.4,Moderate,22.48
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:22:28,18:23:44,19,20,Angkot Feeder Koridor 6 - Stop 19,Angkot Feeder Koridor 6 - Stop 20,"""-2.945173417786329,104.7309802648995""","""-2.948445331469143,104.7327313829215""",0.413,1.26,19.7,Heavy,23.74
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:23:44,18:23:49,20,21,Angkot Feeder Koridor 6 - Stop 20,Angkot Feeder Koridor 6 - Stop 21,"""-2.948445331469143,104.7327313829215""","""-2.948285470279945,104.73256305884""",0.026,0.08,20.3,Moderate,23.82
Angkot Feeder Koridor 6,2025-10-01,Wednesday,18:23:49,18:23:51,21,22,Angkot Feeder Koridor 6 - Stop 21,Angkot Feeder Koridor 6 - Stop 22,"""-2.948285470279945,104.73256305884""","""-2.948179745124918,104.7325268391789""",0.012,0.03,25.9,Moderate,23.85
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:00:00,19:00:53,1,2,Angkot Feeder Koridor 6 - Stop 1,Angkot Feeder Koridor 6 - Stop 2,"""-2.948188891173271,104.7325262053872""","""-2.944369390527978,104.7303694375265""",0.488,0.89,33.0,Light,0.89
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:00:53,19:02:40,2,3,Angkot Feeder Koridor 6 - Stop 2,Angkot Feeder Koridor 6 - Stop 3,"""-2.944369390527978,104.7303694375265""","""-2.937347533364583,104.7333277843112""",0.847,1.79,28.4,Light,2.68
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:02:40,19:03:59,3,4,Angkot Feeder Koridor 6 - Stop 3,Angkot Feeder Koridor 6 - Stop 4,"""-2.937347533364583,104.7333277843112""","""-2.932996439826874,104.7367300975697""",0.614,1.31,28.2,Light,3.99
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:03:59,19:04:37,4,5,Angkot Feeder Koridor 6 - Stop 4,Angkot Feeder Koridor 6 - Stop 5,"""-2.932996439826874,104.7367300975697""","""-2.930876566014444,104.7381695840613""",0.285,0.63,27.1,Light,4.62
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:04:37,19:05:21,5,6,Angkot Feeder Koridor 6 - Stop 5,Angkot Feeder Koridor 6 - Stop 6,"""-2.930876566014444,104.7381695840613""","""-2.92931841072034,104.7412173013874""",0.38,0.73,31.4,Light,5.35
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:05:21,19:06:19,6,7,Angkot Feeder Koridor 6 - Stop 6,Angkot Feeder Koridor 6 - Stop 7,"""-2.92931841072034,104.7412173013874""","""-2.93032041665111,104.7455677769019""",0.496,0.97,30.6,Light,6.32
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:06:19,19:07:24,7,8,Angkot Feeder Koridor 6 - Stop 7,Angkot Feeder Koridor 6 - Stop 8,"""-2.93032041665111,104.7455677769019""","""-2.926545816981752,104.7492664636629""",0.587,1.08,32.7,Light,7.4
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:07:24,19:07:48,8,9,Angkot Feeder Koridor 6 - Stop 8,Angkot Feeder Koridor 6 - Stop 9,"""-2.926545816981752,104.7492664636629""","""-2.927094587026819,104.7511112076995""",0.214,0.4,32.4,Light,7.8
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:07:48,19:08:39,9,10,Angkot Feeder Koridor 6 - Stop 9,Angkot Feeder Koridor 6 - Stop 10,"""-2.927094587026819,104.7511112076995""","""-2.931027863447365,104.7509445642215""",0.438,0.85,31.1,Light,8.65
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:08:39,19:09:31,10,11,Angkot Feeder Koridor 6 - Stop 10,Angkot Feeder Koridor 6 - Stop 11,"""-2.931027863447365,104.7509445642215""","""-2.930874062203713,104.746629956408""",0.479,0.88,32.6,Light,9.53
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:09:31,19:10:06,11,12,Angkot Feeder Koridor 6 - Stop 11,Angkot Feeder Koridor 6 - Stop 12,"""-2.930874062203713,104.746629956408""","""-2.930060470001773,104.7441457063278""",0.29,0.57,30.3,Light,10.1
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:10:06,19:11:07,12,13,Angkot Feeder Koridor 6 - Stop 12,Angkot Feeder Koridor 6 - Stop 13,"""-2.930060470001773,104.7441457063278""","""-2.929368734309262,104.7397428753961""",0.495,1.03,29.0,Light,11.13
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:11:07,19:11:53,13,14,Angkot Feeder Koridor 6 - Stop 13,Angkot Feeder Koridor 6 - Stop 14,"""-2.929368734309262,104.7397428753961""","""-2.931833421910675,104.7378634857667""",0.344,0.76,27.4,Light,11.89
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:11:53,19:12:29,14,15,Angkot Feeder Koridor 6 - Stop 14,Angkot Feeder Koridor 6 - Stop 15,"""-2.931833421910675,104.7378634857667""","""-2.934116527771572,104.7358977661345""",0.335,0.6,33.6,Light,12.49
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:12:29,19:13:17,15,16,Angkot Feeder Koridor 6 - Stop 15,Angkot Feeder Koridor 6 - Stop 16,"""-2.934116527771572,104.7358977661345""","""-2.936684646793525,104.7338733398446""",0.363,0.8,27.2,Light,13.29
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:13:17,19:14:00,16,17,Angkot Feeder Koridor 6 - Stop 16,Angkot Feeder Koridor 6 - Stop 17,"""-2.936684646793525,104.7338733398446""","""-2.939377866161672,104.7324935807531""",0.336,0.71,28.6,Light,14.0
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:14:00,19:14:45,17,18,Angkot Feeder Koridor 6 - Stop 17,Angkot Feeder Koridor 6 - Stop 18,"""-2.939377866161672,104.7324935807531""","""-2.942669585820639,104.7310969400823""",0.398,0.76,31.6,Light,14.76
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:14:45,19:15:19,18,19,Angkot Feeder Koridor 6 - Stop 18,Angkot Feeder Koridor 6 - Stop 19,"""-2.942669585820639,104.7310969400823""","""-2.945173417786329,104.7309802648995""",0.279,0.56,29.9,Light,15.32
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:15:19,19:16:08,19,20,Angkot Feeder Koridor 6 - Stop 19,Angkot Feeder Koridor 6 - Stop 20,"""-2.945173417786329,104.7309802648995""","""-2.948445331469143,104.7327313829215""",0.413,0.82,30.2,Light,16.14
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:16:08,19:16:11,20,21,Angkot Feeder Koridor 6 - Stop 20,Angkot Feeder Koridor 6 - Stop 21,"""-2.948445331469143,104.7327313829215""","""-2.948285470279945,104.73256305884""",0.026,0.05,28.7,Light,16.19
Angkot Feeder Koridor 6,2025-10-01,Wednesday,19:16:11,19:16:12,21,22,Angkot Feeder Koridor 6 - Stop 21,Angkot Feeder Koridor 6 - Stop 22,"""-2.948285470279945,104.73256305884""","""-2.948179745124918,104.7325268391789""",0.012,0.02,31.7,Light,16.21
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:00:00,20:00:57,1,2,Angkot Feeder Koridor 6 - Stop 1,Angkot Feeder Koridor 6 - Stop 2,"""-2.948188891173271,104.7325262053872""","""-2.944369390527978,104.7303694375265""",0.488,0.95,30.8,Light,0.95
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:00:57,20:02:52,2,3,Angkot Feeder Koridor 6 - Stop 2,Angkot Feeder Koridor 6 - Stop 3,"""-2.944369390527978,104.7303694375265""","""-2.937347533364583,104.7333277843112""",0.847,1.92,26.5,Moderate,2.87
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:02:52,20:04:11,3,4,Angkot Feeder Koridor 6 - Stop 3,Angkot Feeder Koridor 6 - Stop 4,"""-2.937347533364583,104.7333277843112""","""-2.932996439826874,104.7367300975697""",0.614,1.32,27.9,Light,4.19
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:04:11,20:04:46,4,5,Angkot Feeder Koridor 6 - Stop 4,Angkot Feeder Koridor 6 - Stop 5,"""-2.932996439826874,104.7367300975697""","""-2.930876566014444,104.7381695840613""",0.285,0.58,29.5,Light,4.77
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:04:46,20:05:31,5,6,Angkot Feeder Koridor 6 - Stop 5,Angkot Feeder Koridor 6 - Stop 6,"""-2.930876566014444,104.7381695840613""","""-2.92931841072034,104.7412173013874""",0.38,0.75,30.5,Light,5.52
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:05:31,20:06:36,6,7,Angkot Feeder Koridor 6 - Stop 6,Angkot Feeder Koridor 6 - Stop 7,"""-2.92931841072034,104.7412173013874""","""-2.93032041665111,104.7455677769019""",0.496,1.09,27.2,Light,6.61
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:06:36,20:07:51,7,8,Angkot Feeder Koridor 6 - Stop 7,Angkot Feeder Koridor 6 - Stop 8,"""-2.93032041665111,104.7455677769019""","""-2.926545816981752,104.7492664636629""",0.587,1.24,28.5,Light,7.85
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:07:51,20:08:19,8,9,Angkot Feeder Koridor 6 - Stop 8,Angkot Feeder Koridor 6 - Stop 9,"""-2.926545816981752,104.7492664636629""","""-2.927094587026819,104.7511112076995""",0.214,0.48,27.0,Light,8.33
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:08:19,20:09:15,9,10,Angkot Feeder Koridor 6 - Stop 9,Angkot Feeder Koridor 6 - Stop 10,"""-2.927094587026819,104.7511112076995""","""-2.931027863447365,104.7509445642215""",0.438,0.93,28.3,Light,9.26
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:09:15,20:10:14,10,11,Angkot Feeder Koridor 6 - Stop 10,Angkot Feeder Koridor 6 - Stop 11,"""-2.931027863447365,104.7509445642215""","""-2.930874062203713,104.746629956408""",0.479,0.98,29.3,Light,10.24
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:10:14,20:10:51,11,12,Angkot Feeder Koridor 6 - Stop 11,Angkot Feeder Koridor 6 - Stop 12,"""-2.930874062203713,104.746629956408""","""-2.930060470001773,104.7441457063278""",0.29,0.61,28.3,Light,10.85
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:10:51,20:11:51,12,13,Angkot Feeder Koridor 6 - Stop 12,Angkot Feeder Koridor 6 - Stop 13,"""-2.930060470001773,104.7441457063278""","""-2.929368734309262,104.7397428753961""",0.495,1.01,29.3,Light,11.86
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:11:51,20:12:34,13,14,Angkot Feeder Koridor 6 - Stop 13,Angkot Feeder Koridor 6 - Stop 14,"""-2.929368734309262,104.7397428753961""","""-2.931833421910675,104.7378634857667""",0.344,0.71,29.0,Light,12.57
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:12:34,20:13:13,14,15,Angkot Feeder Koridor 6 - Stop 14,Angkot Feeder Koridor 6 - Stop 15,"""-2.931833421910675,104.7378634857667""","""-2.934116527771572,104.7358977661345""",0.335,0.66,30.2,Light,13.23
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:13:13,20:13:54,15,16,Angkot Feeder Koridor 6 - Stop 15,Angkot Feeder Koridor 6 - Stop 16,"""-2.934116527771572,104.7358977661345""","""-2.936684646793525,104.7338733398446""",0.363,0.68,32.2,Light,13.91
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:13:54,20:14:36,16,17,Angkot Feeder Koridor 6 - Stop 16,Angkot Feeder Koridor 6 - Stop 17,"""-2.936684646793525,104.7338733398446""","""-2.939377866161672,104.7324935807531""",0.336,0.69,29.4,Light,14.6
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:14:36,20:15:28,17,18,Angkot Feeder Koridor 6 - Stop 17,Angkot Feeder Koridor 6 - Stop 18,"""-2.939377866161672,104.7324935807531""","""-2.942669585820639,104.7310969400823""",0.398,0.88,27.1,Light,15.48
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:15:28,20:16:00,18,19,Angkot Feeder Koridor 6 - Stop 18,Angkot Feeder Koridor 6 - Stop 19,"""-2.942669585820639,104.7310969400823""","""-2.945173417786329,104.7309802648995""",0.279,0.53,31.7,Light,16.01
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:16:00,20:16:47,19,20,Angkot Feeder Koridor 6 - Stop 19,Angkot Feeder Koridor 6 - Stop 20,"""-2.945173417786329,104.7309802648995""","""-2.948445331469143,104.7327313829215""",0.413,0.78,31.8,Light,16.79
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:16:47,20:16:50,20,21,Angkot Feeder Koridor 6 - Stop 20,Angkot Feeder Koridor 6 - Stop 21,"""-2.948445331469143,104.7327313829215""","""-2.948285470279945,104.73256305884""",0.026,0.05,31.4,Light,16.84
Angkot Feeder Koridor 6,2025-10-01,Wednesday,20:16:50,20:16:51,21,22,Angkot Feeder Koridor 6 - Stop 21,Angkot Feeder Koridor 6 - Stop 22,"""-2.948285470279945,104.73256305884""","""-2.948179745124918,104.7325268391789""",0.012,0.02,29.9,Light,16.86
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:00:00,21:01:00,1,2,Angkot Feeder Koridor 6 - Stop 1,Angkot Feeder Koridor 6 - Stop 2,"""-2.948188891173271,104.7325262053872""","""-2.944369390527978,104.7303694375265""",0.488,1.01,29.0,Light,1.01
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:01:00,21:02:42,2,3,Angkot Feeder Koridor 6 - Stop 2,Angkot Feeder Koridor 6 - Stop 3,"""-2.944369390527978,104.7303694375265""","""-2.937347533364583,104.7333277843112""",0.847,1.69,30.0,Light,2.7
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:02:42,21:03:59,3,4,Angkot Feeder Koridor 6 - Stop 3,Angkot Feeder Koridor 6 - Stop 4,"""-2.937347533364583,104.7333277843112""","""-2.932996439826874,104.7367300975697""",0.614,1.29,28.6,Light,3.99
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:03:59,21:04:30,4,5,Angkot Feeder Koridor 6 - Stop 4,Angkot Feeder Koridor 6 - Stop 5,"""-2.932996439826874,104.7367300975697""","""-2.930876566014444,104.7381695840613""",0.285,0.52,32.8,Light,4.51
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:04:30,21:05:19,5,6,Angkot Feeder Koridor 6 - Stop 5,Angkot Feeder Koridor 6 - Stop 6,"""-2.930876566014444,104.7381695840613""","""-2.92931841072034,104.7412173013874""",0.38,0.81,28.3,Light,5.32
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:05:19,21:06:25,6,7,Angkot Feeder Koridor 6 - Stop 6,Angkot Feeder Koridor 6 - Stop 7,"""-2.92931841072034,104.7412173013874""","""-2.93032041665111,104.7455677769019""",0.496,1.11,26.9,Moderate,6.43
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:06:25,21:07:42,7,8,Angkot Feeder Koridor 6 - Stop 7,Angkot Feeder Koridor 6 - Stop 8,"""-2.93032041665111,104.7455677769019""","""-2.926545816981752,104.7492664636629""",0.587,1.28,27.5,Light,7.71
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:07:42,21:08:09,8,9,Angkot Feeder Koridor 6 - Stop 8,Angkot Feeder Koridor 6 - Stop 9,"""-2.926545816981752,104.7492664636629""","""-2.927094587026819,104.7511112076995""",0.214,0.44,29.0,Light,8.15
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:08:09,21:09:04,9,10,Angkot Feeder Koridor 6 - Stop 9,Angkot Feeder Koridor 6 - Stop 10,"""-2.927094587026819,104.7511112076995""","""-2.931027863447365,104.7509445642215""",0.438,0.93,28.2,Light,9.08
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:09:04,21:10:06,10,11,Angkot Feeder Koridor 6 - Stop 10,Angkot Feeder Koridor 6 - Stop 11,"""-2.931027863447365,104.7509445642215""","""-2.930874062203713,104.746629956408""",0.479,1.03,28.0,Light,10.11
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:10:06,21:10:38,11,12,Angkot Feeder Koridor 6 - Stop 11,Angkot Feeder Koridor 6 - Stop 12,"""-2.930874062203713,104.746629956408""","""-2.930060470001773,104.7441457063278""",0.29,0.53,32.7,Light,10.64
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:10:38,21:11:40,12,13,Angkot Feeder Koridor 6 - Stop 12,Angkot Feeder Koridor 6 - Stop 13,"""-2.930060470001773,104.7441457063278""","""-2.929368734309262,104.7397428753961""",0.495,1.03,29.0,Light,11.67
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:11:40,21:12:25,13,14,Angkot Feeder Koridor 6 - Stop 13,Angkot Feeder Koridor 6 - Stop 14,"""-2.929368734309262,104.7397428753961""","""-2.931833421910675,104.7378634857667""",0.344,0.76,27.1,Light,12.43
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:12:25,21:13:07,14,15,Angkot Feeder Koridor 6 - Stop 14,Angkot Feeder Koridor 6 - Stop 15,"""-2.931833421910675,104.7378634857667""","""-2.934116527771572,104.7358977661345""",0.335,0.7,28.9,Light,13.13
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:13:07,21:13:49,15,16,Angkot Feeder Koridor 6 - Stop 15,Angkot Feeder Koridor 6 - Stop 16,"""-2.934116527771572,104.7358977661345""","""-2.936684646793525,104.7338733398446""",0.363,0.69,31.4,Light,13.82
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:13:49,21:14:27,16,17,Angkot Feeder Koridor 6 - Stop 16,Angkot Feeder Koridor 6 - Stop 17,"""-2.936684646793525,104.7338733398446""","""-2.939377866161672,104.7324935807531""",0.336,0.64,31.5,Light,14.46
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:14:27,21:15:15,17,18,Angkot Feeder Koridor 6 - Stop 17,Angkot Feeder Koridor 6 - Stop 18,"""-2.939377866161672,104.7324935807531""","""-2.942669585820639,104.7310969400823""",0.398,0.79,30.1,Light,15.25
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:15:15,21:15:47,18,19,Angkot Feeder Koridor 6 - Stop 18,Angkot Feeder Koridor 6 - Stop 19,"""-2.942669585820639,104.7310969400823""","""-2.945173417786329,104.7309802648995""",0.279,0.54,30.7,Light,15.79
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:15:47,21:16:34,19,20,Angkot Feeder Koridor 6 - Stop 19,Angkot Feeder Koridor 6 - Stop 20,"""-2.945173417786329,104.7309802648995""","""-2.948445331469143,104.7327313829215""",0.413,0.79,31.1,Light,16.58
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:16:34,21:16:37,20,21,Angkot Feeder Koridor 6 - Stop 20,Angkot Feeder Koridor 6 - Stop 21,"""-2.948445331469143,104.7327313829215""","""-2.948285470279945,104.73256305884""",0.026,0.05,33.8,Light,16.63
Angkot Feeder Koridor 6,2025-10-01,Wednesday,21:16:37,21:16:39,21,22,Angkot Feeder Koridor 6 - Stop 21,Angkot Feeder Koridor 6 - Stop 22,"""-2.948285470279945,104.73256305884""","""-2.948179745124918,104.7325268391789""",0.012,0.03,28.5,Light,16.66
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:00:00,06:01:37,1,2,Angkot Feeder Koridor 6 - Stop 1,Angkot Feeder Koridor 6 - Stop 2,"""-2.948188891173271,104.7325262053872""","""-2.944369390527978,104.7303694375265""",0.488,1.63,18.0,Heavy,1.63
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:01:37,06:04:26,2,3,Angkot Feeder Koridor 6 - Stop 2,Angkot Feeder Koridor 6 - Stop 3,"""-2.944369390527978,104.7303694375265""","""-2.937347533364583,104.7333277843112""",0.847,2.81,18.1,Heavy,4.44
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:04:26,06:06:30,3,4,Angkot Feeder Koridor 6 - Stop 3,Angkot Feeder Koridor 6 - Stop 4,"""-2.937347533364583,104.7333277843112""","""-2.932996439826874,104.7367300975697""",0.614,2.07,17.8,Heavy,6.51
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:06:30,06:07:39,4,5,Angkot Feeder Koridor 6 - Stop 4,Angkot Feeder Koridor 6 - Stop 5,"""-2.932996439826874,104.7367300975697""","""-2.930876566014444,104.7381695840613""",0.285,1.14,15.0,Heavy,7.65
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:07:39,06:09:03,5,6,Angkot Feeder Koridor 6 - Stop 5,Angkot Feeder Koridor 6 - Stop 6,"""-2.930876566014444,104.7381695840613""","""-2.92931841072034,104.7412173013874""",0.38,1.41,16.2,Heavy,9.06
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:09:03,06:10:57,6,7,Angkot Feeder Koridor 6 - Stop 6,Angkot Feeder Koridor 6 - Stop 7,"""-2.92931841072034,104.7412173013874""","""-2.93032041665111,104.7455677769019""",0.496,1.89,15.7,Heavy,10.95
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:10:57,06:13:02,7,8,Angkot Feeder Koridor 6 - Stop 7,Angkot Feeder Koridor 6 - Stop 8,"""-2.93032041665111,104.7455677769019""","""-2.926545816981752,104.7492664636629""",0.587,2.09,16.8,Heavy,13.04
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:13:02,06:13:44,8,9,Angkot Feeder Koridor 6 - Stop 8,Angkot Feeder Koridor 6 - Stop 9,"""-2.926545816981752,104.7492664636629""","""-2.927094587026819,104.7511112076995""",0.214,0.7,18.3,Heavy,13.74
Angkot Feeder Koridor 6,2025-10-02,Thursday,06:13:44,06:15:21,9,10,Angkot Feeder Koridor 6 - Stop 9,Angkot Feeder Koridor 6 - Stop 10,"""-2.927094587026819,104.7511112076995""","""-2.931027863447365,104.7509445642215""",0.438,1.62,16.2,Heavy,15.36
