corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:21:32,06:22:40,16,17,Angkot Feeder Koridor 4 - Stop 16,Angkot Feeder Koridor 4 - Stop 17,"""-3.035634986084398,104.7797989774212""","""-3.032944483948373,104.7788052375547""",0.319,1.14,16.8,Heavy,22.68
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:22:40,06:23:55,17,18,Angkot Feeder Koridor 4 - Stop 17,Angkot Feeder Koridor 4 - Stop 18,"""-3.032944483948373,104.7788052375547""","""-3.029274260826345,104.7775069859372""",0.433,1.24,20.9,Moderate,23.92
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:23:55,06:25:22,18,19,Angkot Feeder Koridor 4 - Stop 18,Angkot Feeder Koridor 4 - Stop 19,"""-3.029274260826345,104.7775069859372""","""-3.024898082294632,104.7759069975982""",0.518,1.46,21.3,Moderate,25.38
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:25:22,06:28:33,19,20,Angkot Feeder Koridor 4 - Stop 19,Angkot Feeder Koridor 4 - Stop 20,"""-3.024898082294632,104.7759069975982""","""-3.014877774578979,104.7746658477505""",1.123,3.18,21.2,Moderate,28.56
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:28:33,06:30:25,20,21,Angkot Feeder Koridor 4 - Stop 20,Angkot Feeder Koridor 4 - Stop 21,"""-3.014877774578979,104.7746658477505""","""-3.008924794563404,104.774785481406""",0.662,1.87,21.2,Moderate,30.43
Angkot Feeder Koridor 4,2025-10-07,Tuesday,06:30:25,06:31:48,21,22,Angkot Feeder Koridor 4 - Stop 21,Angkot Feeder Koridor 4 - Stop 22,"""-3.008924794563404,104.774785481406""","""-3.005227612135244,104.7726522348345""",0.474,1.37,20.7,Moderate,31.8
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:00:00,07:00:12,1,2,Angkot Feeder Koridor 4 - Stop 1,Angkot Feeder Koridor 4 - Stop 2,"""-3.005204983754517,104.7726462720486""","""-3.005744784879178,104.7729066386651""",0.067,0.2,20.1,Moderate,0.2
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:00:12,07:01:38,2,3,Angkot Feeder Koridor 4 - Stop 2,Angkot Feeder Koridor 4 - Stop 3,"""-3.005744784879178,104.7729066386651""","""-3.009332031971085,104.7746843946596""",0.445,1.44,18.5,Heavy,1.64
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:01:38,07:03:34,3,4,Angkot Feeder Koridor 4 - Stop 3,Angkot Feeder Koridor 4 - Stop 4,"""-3.009332031971085,104.7746843946596""","""-3.015864284319246,104.7744668154561""",0.727,1.93,22.6,Moderate,3.57
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:03:34,07:05:54,4,5,Angkot Feeder Koridor 4 - Stop 4,Angkot Feeder Koridor 4 - Stop 5,"""-3.015864284319246,104.7744668154561""","""-3.022004961845275,104.7747170296332""",0.683,2.33,17.6,Heavy,5.9
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:05:54,07:07:15,5,6,Angkot Feeder Koridor 4 - Stop 5,Angkot Feeder Koridor 4 - Stop 6,"""-3.022004961845275,104.7747170296332""","""-3.026429384841214,104.7744533506534""",0.493,1.36,21.7,Moderate,7.26
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:07:15,07:08:20,6,7,Angkot Feeder Koridor 4 - Stop 6,Angkot Feeder Koridor 4 - Stop 7,"""-3.026429384841214,104.7744533506534""","""-3.02778380876134,104.7769550339743""",0.316,1.08,17.5,Heavy,8.34
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:08:20,07:10:04,7,8,Angkot Feeder Koridor 4 - Stop 7,Angkot Feeder Koridor 4 - Stop 8,"""-3.02778380876134,104.7769550339743""","""-3.032151995308082,104.7785031099075""",0.515,1.74,17.8,Heavy,10.08
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:10:04,07:12:00,8,9,Angkot Feeder Koridor 4 - Stop 8,Angkot Feeder Koridor 4 - Stop 9,"""-3.032151995308082,104.7785031099075""","""-3.037042991091124,104.7802490443604""",0.577,1.92,18.0,Heavy,12.0
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:12:00,07:13:28,9,10,Angkot Feeder Koridor 4 - Stop 9,Angkot Feeder Koridor 4 - Stop 10,"""-3.037042991091124,104.7802490443604""","""-3.041262302911135,104.7816277742808""",0.494,1.48,20.0,Moderate,13.48
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:13:28,07:15:00,10,11,Angkot Feeder Koridor 4 - Stop 10,Angkot Feeder Koridor 4 - Stop 11,"""-3.041262302911135,104.7816277742808""","""-3.043351249840972,104.7851743655847""",0.457,1.52,18.0,Heavy,15.0
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:15:00,07:15:54,11,12,Angkot Feeder Koridor 4 - Stop 11,Angkot Feeder Koridor 4 - Stop 12,"""-3.043351249840972,104.7851743655847""","""-3.04568124545866,104.7850322070485""",0.26,0.91,17.1,Heavy,15.91
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:15:54,07:16:56,12,13,Angkot Feeder Koridor 4 - Stop 12,Angkot Feeder Koridor 4 - Stop 13,"""-3.04568124545866,104.7850322070485""","""-3.043336939006209,104.7852654278681""",0.262,1.03,15.3,Heavy,16.94
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:16:56,07:18:05,13,14,Angkot Feeder Koridor 4 - Stop 13,Angkot Feeder Koridor 4 - Stop 14,"""-3.043336939006209,104.7852654278681""","""-3.041830440130078,104.7823640274012""",0.363,1.15,19.0,Heavy,18.09
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:18:05,07:18:58,14,15,Angkot Feeder Koridor 4 - Stop 14,Angkot Feeder Koridor 4 - Stop 15,"""-3.041830440130078,104.7823640274012""","""-3.039324033006538,104.7810228033165""",0.316,0.89,21.4,Moderate,18.98
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:18:58,07:20:19,15,16,Angkot Feeder Koridor 4 - Stop 15,Angkot Feeder Koridor 4 - Stop 16,"""-3.039324033006538,104.7810228033165""","""-3.035634986084398,104.7797989774212""",0.432,1.35,19.2,Heavy,20.33
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:20:19,07:21:21,16,17,Angkot Feeder Koridor 4 - Stop 16,Angkot Feeder Koridor 4 - Stop 17,"""-3.035634986084398,104.7797989774212""","""-3.032944483948373,104.7788052375547""",0.319,1.02,18.8,Heavy,21.35
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:21:21,07:22:34,17,18,Angkot Feeder Koridor 4 - Stop 17,Angkot Feeder Koridor 4 - Stop 18,"""-3.032944483948373,104.7788052375547""","""-3.029274260826345,104.7775069859372""",0.433,1.22,21.3,Moderate,22.57
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:22:34,07:24:39,18,19,Angkot Feeder Koridor 4 - Stop 18,Angkot Feeder Koridor 4 - Stop 19,"""-3.029274260826345,104.7775069859372""","""-3.024898082294632,104.7759069975982""",0.518,2.08,15.0,Heavy,24.65
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:24:39,07:28:00,19,20,Angkot Feeder Koridor 4 - Stop 19,Angkot Feeder Koridor 4 - Stop 20,"""-3.024898082294632,104.7759069975982""","""-3.014877774578979,104.7746658477505""",1.123,3.35,20.1,Moderate,28.0
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:28:00,07:30:09,20,21,Angkot Feeder Koridor 4 - Stop 20,Angkot Feeder Koridor 4 - Stop 21,"""-3.014877774578979,104.7746658477505""","""-3.008924794563404,104.774785481406""",0.662,2.16,18.4,Heavy,30.16
Angkot Feeder Koridor 4,2025-10-07,Tuesday,07:30:09,07:31:45,21,22,Angkot Feeder Koridor 4 - Stop 21,Angkot Feeder Koridor 4 - Stop 22,"""-3.008924794563404,104.774785481406""","""-3.005227612135244,104.7726522348345""",0.474,1.6,17.8,Heavy,31.76
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:00:00,08:00:10,1,2,Angkot Feeder Koridor 4 - Stop 1,Angkot Feeder Koridor 4 - Stop 2,"""-3.005204983754517,104.7726462720486""","""-3.005744784879178,104.7729066386651""",0.067,0.17,23.0,Moderate,0.17
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:00:10,08:01:28,2,3,Angkot Feeder Koridor 4 - Stop 2,Angkot Feeder Koridor 4 - Stop 3,"""-3.005744784879178,104.7729066386651""","""-3.009332031971085,104.7746843946596""",0.445,1.31,20.4,Moderate,1.48
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:01:28,08:03:31,3,4,Angkot Feeder Koridor 4 - Stop 3,Angkot Feeder Koridor 4 - Stop 4,"""-3.009332031971085,104.7746843946596""","""-3.015864284319246,104.7744668154561""",0.727,2.04,21.4,Moderate,3.52
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:03:31,08:05:26,4,5,Angkot Feeder Koridor 4 - Stop 4,Angkot Feeder Koridor 4 - Stop 5,"""-3.015864284319246,104.7744668154561""","""-3.022004961845275,104.7747170296332""",0.683,1.92,21.4,Moderate,5.44
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:05:26,08:06:47,5,6,Angkot Feeder Koridor 4 - Stop 5,Angkot Feeder Koridor 4 - Stop 6,"""-3.022004961845275,104.7747170296332""","""-3.026429384841214,104.7744533506534""",0.493,1.35,21.9,Moderate,6.79
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:06:47,08:07:40,6,7,Angkot Feeder Koridor 4 - Stop 6,Angkot Feeder Koridor 4 - Stop 7,"""-3.026429384841214,104.7744533506534""","""-3.02778380876134,104.7769550339743""",0.316,0.89,21.2,Moderate,7.68
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:07:40,08:09:13,7,8,Angkot Feeder Koridor 4 - Stop 7,Angkot Feeder Koridor 4 - Stop 8,"""-3.02778380876134,104.7769550339743""","""-3.032151995308082,104.7785031099075""",0.515,1.55,20.0,Moderate,9.23
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:09:13,08:10:46,8,9,Angkot Feeder Koridor 4 - Stop 8,Angkot Feeder Koridor 4 - Stop 9,"""-3.032151995308082,104.7785031099075""","""-3.037042991091124,104.7802490443604""",0.577,1.54,22.5,Moderate,10.77
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:10:46,08:11:58,9,10,Angkot Feeder Koridor 4 - Stop 9,Angkot Feeder Koridor 4 - Stop 10,"""-3.037042991091124,104.7802490443604""","""-3.041262302911135,104.7816277742808""",0.494,1.2,24.8,Moderate,11.97
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:11:58,08:13:19,10,11,Angkot Feeder Koridor 4 - Stop 10,Angkot Feeder Koridor 4 - Stop 11,"""-3.041262302911135,104.7816277742808""","""-3.043351249840972,104.7851743655847""",0.457,1.36,20.2,Moderate,13.33
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:13:19,08:14:04,11,12,Angkot Feeder Koridor 4 - Stop 11,Angkot Feeder Koridor 4 - Stop 12,"""-3.043351249840972,104.7851743655847""","""-3.04568124545866,104.7850322070485""",0.26,0.75,20.7,Moderate,14.08
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:14:04,08:14:44,12,13,Angkot Feeder Koridor 4 - Stop 12,Angkot Feeder Koridor 4 - Stop 13,"""-3.04568124545866,104.7850322070485""","""-3.043336939006209,104.7852654278681""",0.262,0.66,24.0,Moderate,14.74
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:14:44,08:15:45,13,14,Angkot Feeder Koridor 4 - Stop 13,Angkot Feeder Koridor 4 - Stop 14,"""-3.043336939006209,104.7852654278681""","""-3.041830440130078,104.7823640274012""",0.363,1.02,21.4,Moderate,15.76
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:15:45,08:16:35,14,15,Angkot Feeder Koridor 4 - Stop 14,Angkot Feeder Koridor 4 - Stop 15,"""-3.041830440130078,104.7823640274012""","""-3.039324033006538,104.7810228033165""",0.316,0.83,22.8,Moderate,16.59
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:16:35,08:17:39,15,16,Angkot Feeder Koridor 4 - Stop 15,Angkot Feeder Koridor 4 - Stop 16,"""-3.039324033006538,104.7810228033165""","""-3.035634986084398,104.7797989774212""",0.432,1.07,24.2,Moderate,17.66
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:17:39,08:18:29,16,17,Angkot Feeder Koridor 4 - Stop 16,Angkot Feeder Koridor 4 - Stop 17,"""-3.035634986084398,104.7797989774212""","""-3.032944483948373,104.7788052375547""",0.319,0.83,23.2,Moderate,18.49
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:18:29,08:19:32,17,18,Angkot Feeder Koridor 4 - Stop 17,Angkot Feeder Koridor 4 - Stop 18,"""-3.032944483948373,104.7788052375547""","""-3.029274260826345,104.7775069859372""",0.433,1.05,24.7,Moderate,19.54
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:19:32,08:20:46,18,19,Angkot Feeder Koridor 4 - Stop 18,Angkot Feeder Koridor 4 - Stop 19,"""-3.029274260826345,104.7775069859372""","""-3.024898082294632,104.7759069975982""",0.518,1.23,25.2,Moderate,20.77
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:20:46,08:23:57,19,20,Angkot Feeder Koridor 4 - Stop 19,Angkot Feeder Koridor 4 - Stop 20,"""-3.024898082294632,104.7759069975982""","""-3.014877774578979,104.7746658477505""",1.123,3.18,21.2,Moderate,23.95
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:23:57,08:25:43,20,21,Angkot Feeder Koridor 4 - Stop 20,Angkot Feeder Koridor 4 - Stop 21,"""-3.014877774578979,104.7746658477505""","""-3.008924794563404,104.774785481406""",0.662,1.77,22.4,Moderate,25.72
Angkot Feeder Koridor 4,2025-10-07,Tuesday,08:25:43,08:26:55,21,22,Angkot Feeder Koridor 4 - Stop 21,Angkot Feeder Koridor 4 - Stop 22,"""-3.008924794563404,104.774785481406""","""-3.005227612135244,104.7726522348345""",0.474,1.21,23.4,Moderate,26.93
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:00:00,09:00:10,1,2,Angkot Feeder Koridor 4 - Stop 1,Angkot Feeder Koridor 4 - Stop 2,"""-3.005204983754517,104.7726462720486""","""-3.005744784879178,104.7729066386651""",0.067,0.17,23.7,Moderate,0.17
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:00:10,09:01:06,2,3,Angkot Feeder Koridor 4 - Stop 2,Angkot Feeder Koridor 4 - Stop 3,"""-3.005744784879178,104.7729066386651""","""-3.009332031971085,104.7746843946596""",0.445,0.94,28.4,Light,1.11
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:01:06,09:02:57,3,4,Angkot Feeder Koridor 4 - Stop 3,Angkot Feeder Koridor 4 - Stop 4,"""-3.009332031971085,104.7746843946596""","""-3.015864284319246,104.7744668154561""",0.727,1.84,23.8,Moderate,2.95
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:02:57,09:04:31,4,5,Angkot Feeder Koridor 4 - Stop 4,Angkot Feeder Koridor 4 - Stop 5,"""-3.015864284319246,104.7744668154561""","""-3.022004961845275,104.7747170296332""",0.683,1.57,26.1,Moderate,4.52
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:04:31,09:05:45,5,6,Angkot Feeder Koridor 4 - Stop 5,Angkot Feeder Koridor 4 - Stop 6,"""-3.022004961845275,104.7747170296332""","""-3.026429384841214,104.7744533506534""",0.493,1.24,23.8,Moderate,5.76
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:05:45,09:06:31,6,7,Angkot Feeder Koridor 4 - Stop 6,Angkot Feeder Koridor 4 - Stop 7,"""-3.026429384841214,104.7744533506534""","""-3.02778380876134,104.7769550339743""",0.316,0.76,24.9,Moderate,6.52
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:06:31,09:07:42,7,8,Angkot Feeder Koridor 4 - Stop 7,Angkot Feeder Koridor 4 - Stop 8,"""-3.02778380876134,104.7769550339743""","""-3.032151995308082,104.7785031099075""",0.515,1.18,26.2,Moderate,7.7
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:07:42,09:09:08,8,9,Angkot Feeder Koridor 4 - Stop 8,Angkot Feeder Koridor 4 - Stop 9,"""-3.032151995308082,104.7785031099075""","""-3.037042991091124,104.7802490443604""",0.577,1.44,24.0,Moderate,9.14
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:09:08,09:10:14,9,10,Angkot Feeder Koridor 4 - Stop 9,Angkot Feeder Koridor 4 - Stop 10,"""-3.037042991091124,104.7802490443604""","""-3.041262302911135,104.7816277742808""",0.494,1.1,26.9,Moderate,10.24
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:10:14,09:11:13,10,11,Angkot Feeder Koridor 4 - Stop 10,Angkot Feeder Koridor 4 - Stop 11,"""-3.041262302911135,104.7816277742808""","""-3.043351249840972,104.7851743655847""",0.457,0.99,27.8,Light,11.23
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:11:13,09:11:51,11,12,Angkot Feeder Koridor 4 - Stop 11,Angkot Feeder Koridor 4 - Stop 12,"""-3.043351249840972,104.7851743655847""","""-3.04568124545866,104.7850322070485""",0.26,0.63,24.7,Moderate,11.86
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:11:51,09:12:25,12,13,Angkot Feeder Koridor 4 - Stop 12,Angkot Feeder Koridor 4 - Stop 13,"""-3.04568124545866,104.7850322070485""","""-3.043336939006209,104.7852654278681""",0.262,0.57,27.7,Light,12.43
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:12:25,09:13:12,13,14,Angkot Feeder Koridor 4 - Stop 13,Angkot Feeder Koridor 4 - Stop 14,"""-3.043336939006209,104.7852654278681""","""-3.041830440130078,104.7823640274012""",0.363,0.77,28.3,Light,13.2
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:13:12,09:13:54,14,15,Angkot Feeder Koridor 4 - Stop 14,Angkot Feeder Koridor 4 - Stop 15,"""-3.041830440130078,104.7823640274012""","""-3.039324033006538,104.7810228033165""",0.316,0.71,26.5,Moderate,13.91
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:13:54,09:14:50,15,16,Angkot Feeder Koridor 4 - Stop 15,Angkot Feeder Koridor 4 - Stop 16,"""-3.039324033006538,104.7810228033165""","""-3.035634986084398,104.7797989774212""",0.432,0.93,28.0,Light,14.84
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:14:50,09:15:37,16,17,Angkot Feeder Koridor 4 - Stop 16,Angkot Feeder Koridor 4 - Stop 17,"""-3.035634986084398,104.7797989774212""","""-3.032944483948373,104.7788052375547""",0.319,0.78,24.6,Moderate,15.62
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:15:37,09:16:46,17,18,Angkot Feeder Koridor 4 - Stop 17,Angkot Feeder Koridor 4 - Stop 18,"""-3.032944483948373,104.7788052375547""","""-3.029274260826345,104.7775069859372""",0.433,1.16,22.3,Moderate,16.78
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:16:46,09:18:01,18,19,Angkot Feeder Koridor 4 - Stop 18,Angkot Feeder Koridor 4 - Stop 19,"""-3.029274260826345,104.7775069859372""","""-3.024898082294632,104.7759069975982""",0.518,1.24,25.1,Moderate,18.02
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:18:01,09:20:55,19,20,Angkot Feeder Koridor 4 - Stop 19,Angkot Feeder Koridor 4 - Stop 20,"""-3.024898082294632,104.7759069975982""","""-3.014877774578979,104.7746658477505""",1.123,2.91,23.2,Moderate,20.93
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:20:55,09:22:21,20,21,Angkot Feeder Koridor 4 - Stop 20,Angkot Feeder Koridor 4 - Stop 21,"""-3.014877774578979,104.7746658477505""","""-3.008924794563404,104.774785481406""",0.662,1.42,28.0,Light,22.35
Angkot Feeder Koridor 4,2025-10-07,Tuesday,09:22:21,09:23:24,21,22,Angkot Feeder Koridor 4 - Stop 21,Angkot Feeder Koridor 4 - Stop 22,"""-3.008924794563404,104.774785481406""","""-3.005227612135244,104.7726522348345""",0.474,1.05,27.1,Light,23.4
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:00:00,10:00:09,1,2,Angkot Feeder Koridor 4 - Stop 1,Angkot Feeder Koridor 4 - Stop 2,"""-3.005204983754517,104.7726462720486""","""-3.005744784879178,104.7729066386651""",0.067,0.16,25.7,Moderate,0.16
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:00:09,10:01:10,2,3,Angkot Feeder Koridor 4 - Stop 2,Angkot Feeder Koridor 4 - Stop 3,"""-3.005744784879178,104.7729066386651""","""-3.009332031971085,104.7746843946596""",0.445,1.02,26.3,Moderate,1.18
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:01:10,10:02:58,3,4,Angkot Feeder Koridor 4 - Stop 3,Angkot Feeder Koridor 4 - Stop 4,"""-3.009332031971085,104.7746843946596""","""-3.015864284319246,104.7744668154561""",0.727,1.8,24.3,Moderate,2.98
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:02:58,10:04:42,4,5,Angkot Feeder Koridor 4 - Stop 4,Angkot Feeder Koridor 4 - Stop 5,"""-3.015864284319246,104.7744668154561""","""-3.022004961845275,104.7747170296332""",0.683,1.73,23.8,Moderate,4.71
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:04:42,10:05:55,5,6,Angkot Feeder Koridor 4 - Stop 5,Angkot Feeder Koridor 4 - Stop 6,"""-3.022004961845275,104.7747170296332""","""-3.026429384841214,104.7744533506534""",0.493,1.21,24.4,Moderate,5.92
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:05:55,10:06:42,6,7,Angkot Feeder Koridor 4 - Stop 6,Angkot Feeder Koridor 4 - Stop 7,"""-3.026429384841214,104.7744533506534""","""-3.02778380876134,104.7769550339743""",0.316,0.78,24.5,Moderate,6.7
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:06:42,10:07:58,7,8,Angkot Feeder Koridor 4 - Stop 7,Angkot Feeder Koridor 4 - Stop 8,"""-3.02778380876134,104.7769550339743""","""-3.032151995308082,104.7785031099075""",0.515,1.28,24.2,Moderate,7.98
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:07:58,10:09:27,8,9,Angkot Feeder Koridor 4 - Stop 8,Angkot Feeder Koridor 4 - Stop 9,"""-3.032151995308082,104.7785031099075""","""-3.037042991091124,104.7802490443604""",0.577,1.47,23.6,Moderate,9.45
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:09:27,10:10:30,9,10,Angkot Feeder Koridor 4 - Stop 9,Angkot Feeder Koridor 4 - Stop 10,"""-3.037042991091124,104.7802490443604""","""-3.041262302911135,104.7816277742808""",0.494,1.05,28.1,Light,10.5
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:10:30,10:11:29,10,11,Angkot Feeder Koridor 4 - Stop 10,Angkot Feeder Koridor 4 - Stop 11,"""-3.041262302911135,104.7816277742808""","""-3.043351249840972,104.7851743655847""",0.457,0.99,27.6,Light,11.49
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:11:29,10:12:06,11,12,Angkot Feeder Koridor 4 - Stop 11,Angkot Feeder Koridor 4 - Stop 12,"""-3.043351249840972,104.7851743655847""","""-3.04568124545866,104.7850322070485""",0.26,0.61,25.4,Moderate,12.1
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:12:06,10:12:41,12,13,Angkot Feeder Koridor 4 - Stop 12,Angkot Feeder Koridor 4 - Stop 13,"""-3.04568124545866,104.7850322070485""","""-3.043336939006209,104.7852654278681""",0.262,0.59,26.6,Moderate,12.69
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:12:41,10:13:33,13,14,Angkot Feeder Koridor 4 - Stop 13,Angkot Feeder Koridor 4 - Stop 14,"""-3.043336939006209,104.7852654278681""","""-3.041830440130078,104.7823640274012""",0.363,0.86,25.3,Moderate,13.55
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:13:33,10:14:22,14,15,Angkot Feeder Koridor 4 - Stop 14,Angkot Feeder Koridor 4 - Stop 15,"""-3.041830440130078,104.7823640274012""","""-3.039324033006538,104.7810228033165""",0.316,0.83,22.7,Moderate,14.38
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:14:22,10:15:21,15,16,Angkot Feeder Koridor 4 - Stop 15,Angkot Feeder Koridor 4 - Stop 16,"""-3.039324033006538,104.7810228033165""","""-3.035634986084398,104.7797989774212""",0.432,0.98,26.3,Moderate,15.36
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:15:21,10:16:08,16,17,Angkot Feeder Koridor 4 - Stop 16,Angkot Feeder Koridor 4 - Stop 17,"""-3.035634986084398,104.7797989774212""","""-3.032944483948373,104.7788052375547""",0.319,0.78,24.4,Moderate,16.14
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:16:08,10:17:16,17,18,Angkot Feeder Koridor 4 - Stop 17,Angkot Feeder Koridor 4 - Stop 18,"""-3.032944483948373,104.7788052375547""","""-3.029274260826345,104.7775069859372""",0.433,1.14,22.7,Moderate,17.28
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:17:16,10:18:26,18,19,Angkot Feeder Koridor 4 - Stop 18,Angkot Feeder Koridor 4 - Stop 19,"""-3.029274260826345,104.7775069859372""","""-3.024898082294632,104.7759069975982""",0.518,1.16,26.7,Moderate,18.44
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:18:26,10:21:12,19,20,Angkot Feeder Koridor 4 - Stop 19,Angkot Feeder Koridor 4 - Stop 20,"""-3.024898082294632,104.7759069975982""","""-3.014877774578979,104.7746658477505""",1.123,2.76,24.4,Moderate,21.2
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:21:12,10:22:59,20,21,Angkot Feeder Koridor 4 - Stop 20,Angkot Feeder Koridor 4 - Stop 21,"""-3.014877774578979,104.7746658477505""","""-3.008924794563404,104.774785481406""",0.662,1.79,22.1,Moderate,22.99
Angkot Feeder Koridor 4,2025-10-07,Tuesday,10:22:59,10:24:12,21,22,Angkot Feeder Koridor 4 - Stop 21,Angkot Feeder Koridor 4 - Stop 22,"""-3.008924794563404,104.774785481406""","""-3.005227612135244,104.7726522348345""",0.474,1.22,23.3,Moderate,24.21
Angkot Feeder Koridor 4,2025-10-07,Tuesday,11:00:00,11:00:09,1,2,Angkot Feeder Koridor 4 - Stop 1,Angkot Feeder Koridor 4 - Stop 2,"""-3.005204983754517,104.7726462720486""","""-3.005744784879178,104.7729066386651""",0.067,0.16,25.1,Moderate,0.16
Angkot Feeder Koridor 4,2025-10-07,Tuesday,11:00:09,11:01:15,2,3,Angkot Feeder Koridor 4 - Stop 2,Angkot Feeder Koridor 4 - Stop 3,"""-3.005744784879178,104.7729066386651""","""-3.009332031971085,104.7746843946596""",0.445,1.09,24.5,Moderate,1.25
Angkot Feeder Koridor 4,2025-10-07,Tuesday,11:01:15,11:02:50,3,4,Angkot Feeder Koridor 4 - Stop 3,Angkot Feeder Koridor 4 - Stop 4,"""-3.009332031971085,104.7746843946596""","""-3.015864284319246,104.7744668154561""",0.727,1.59,27.4,Light,2.84
Angkot Feeder Koridor 4,2025-10-07,Tuesday,11:02:50,11:04:24,4,5,Angkot Feeder Koridor 4 - Stop 4,Angkot Feeder Koridor 4 - Stop 5,"""-3.015864284319246,104.7744668154561""","""-3.022004961845275,104.7747170296332""",0.683,1.57,26.2,Moderate,4.41
