corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 3,2025-10-03,Friday,10:11:54,10:12:18,10,11,Angkot Feeder Koridor 3 - Stop 10,Angkot Feeder Koridor 3 - Stop 11,"""-2.922913487390877,104.7106678152606""","""-2.921742560781174,104.7115970457786""",0.166,0.4,24.9,Moderate,12.3
Angkot Feeder Koridor 3,2025-10-03,Friday,10:12:18,10:13:13,11,12,Angkot Feeder Koridor 3 - Stop 11,Angkot Feeder Koridor 3 - Stop 12,"""-2.921742560781174,104.7115970457786""","""-2.91787610942034,104.7120653521518""",0.433,0.93,27.8,Light,13.23
Angkot Feeder Koridor 3,2025-10-03,Friday,10:13:13,10:13:43,12,13,Angkot Feeder Koridor 3 - Stop 12,Angkot Feeder Koridor 3 - Stop 13,"""-2.91787610942034,104.7120653521518""","""-2.916021956938102,104.7121472901953""",0.206,0.49,25.0,Moderate,13.72
Angkot Feeder Koridor 3,2025-10-03,Friday,10:13:43,10:14:36,13,14,Angkot Feeder Koridor 3 - Stop 13,Angkot Feeder Koridor 3 - Stop 14,"""-2.916021956938102,104.7121472901953""","""-2.918960456946993,104.7115207853648""",0.334,0.89,22.5,Moderate,14.61
Angkot Feeder Koridor 3,2025-10-03,Friday,10:14:36,10:15:04,14,15,Angkot Feeder Koridor 3 - Stop 14,Angkot Feeder Koridor 3 - Stop 15,"""-2.918960456946993,104.7115207853648""","""-2.920535457337257,104.711574770007""",0.175,0.47,22.5,Moderate,15.08
Angkot Feeder Koridor 3,2025-10-03,Friday,10:15:04,10:15:57,15,16,Angkot Feeder Koridor 3 - Stop 15,Angkot Feeder Koridor 3 - Stop 16,"""-2.920535457337257,104.711574770007""","""-2.920694881410357,104.7083437927622""",0.359,0.87,24.8,Moderate,15.95
Angkot Feeder Koridor 3,2025-10-03,Friday,10:15:57,10:17:40,16,17,Angkot Feeder Koridor 3 - Stop 16,Angkot Feeder Koridor 3 - Stop 17,"""-2.920694881410357,104.7083437927622""","""-2.914776321057758,104.7037924469554""",0.83,1.73,28.8,Light,17.68
Angkot Feeder Koridor 3,2025-10-03,Friday,10:17:40,10:20:45,17,18,Angkot Feeder Koridor 3 - Stop 17,Angkot Feeder Koridor 3 - Stop 18,"""-2.914776321057758,104.7037924469554""","""-2.904185138225717,104.6993197641736""",1.278,3.07,25.0,Moderate,20.75
Angkot Feeder Koridor 3,2025-10-03,Friday,10:20:45,10:22:23,18,19,Angkot Feeder Koridor 3 - Stop 18,Angkot Feeder Koridor 3 - Stop 19,"""-2.904185138225717,104.6993197641736""","""-2.89861478934008,104.6952400202495""",0.767,1.64,28.0,Light,22.39
Angkot Feeder Koridor 3,2025-10-03,Friday,10:22:23,10:23:58,19,20,Angkot Feeder Koridor 3 - Stop 19,Angkot Feeder Koridor 3 - Stop 20,"""-2.89861478934008,104.6952400202495""","""-2.895942719956195,104.6889658903578""",0.757,1.58,28.8,Light,23.97
Angkot Feeder Koridor 3,2025-10-03,Friday,10:23:58,10:25:19,20,21,Angkot Feeder Koridor 3 - Stop 20,Angkot Feeder Koridor 3 - Stop 21,"""-2.895942719956195,104.6889658903578""","""-2.894671029036837,104.6838465356945""",0.586,1.35,26.0,Moderate,25.32
Angkot Feeder Koridor 3,2025-10-03,Friday,11:00:00,11:01:12,1,2,Angkot Feeder Koridor 3 - Stop 1,Angkot Feeder Koridor 3 - Stop 2,"""-2.89389284877743,104.6803438618357""","""-2.894903571937648,104.6846304695676""",0.489,1.21,24.2,Moderate,1.21
Angkot Feeder Koridor 3,2025-10-03,Friday,11:01:12,11:02:24,2,3,Angkot Feeder Koridor 3 - Stop 2,Angkot Feeder Koridor 3 - Stop 3,"""-2.894903571937648,104.6846304695676""","""-2.895986040786787,104.6889176816071""",0.491,1.19,24.7,Moderate,2.4
Angkot Feeder Koridor 3,2025-10-03,Friday,11:02:24,11:03:10,3,4,Angkot Feeder Koridor 3 - Stop 3,Angkot Feeder Koridor 3 - Stop 4,"""-2.895986040786787,104.6889176816071""","""-2.896768613563925,104.6918115579588""",0.333,0.78,25.5,Moderate,3.18
Angkot Feeder Koridor 3,2025-10-03,Friday,11:03:10,11:04:37,4,5,Angkot Feeder Koridor 3 - Stop 4,Angkot Feeder Koridor 3 - Stop 5,"""-2.896768613563925,104.6918115579588""","""-2.899298221466181,104.6972687598111""",0.668,1.44,27.9,Light,4.62
Angkot Feeder Koridor 3,2025-10-03,Friday,11:04:37,11:05:31,5,6,Angkot Feeder Koridor 3 - Stop 5,Angkot Feeder Koridor 3 - Stop 6,"""-2.899298221466181,104.6972687598111""","""-2.902599591846821,104.6991293008667""",0.421,0.91,27.6,Light,5.53
Angkot Feeder Koridor 3,2025-10-03,Friday,11:05:31,11:07:05,6,7,Angkot Feeder Koridor 3 - Stop 6,Angkot Feeder Koridor 3 - Stop 7,"""-2.902599591846821,104.6991293008667""","""-2.908863674898944,104.7001833717805""",0.706,1.56,27.2,Light,7.09
Angkot Feeder Koridor 3,2025-10-03,Friday,11:07:05,11:09:25,7,8,Angkot Feeder Koridor 3 - Stop 7,Angkot Feeder Koridor 3 - Stop 8,"""-2.908863674898944,104.7001833717805""","""-2.916797563790868,104.7049750111361""",1.03,2.33,26.5,Moderate,9.42
Angkot Feeder Koridor 3,2025-10-03,Friday,11:09:25,11:10:45,8,9,Angkot Feeder Koridor 3 - Stop 8,Angkot Feeder Koridor 3 - Stop 9,"""-2.916797563790868,104.7049750111361""","""-2.920560479723129,104.7080362262525""",0.539,1.34,24.2,Moderate,10.76
Angkot Feeder Koridor 3,2025-10-03,Friday,11:10:45,11:11:40,9,10,Angkot Feeder Koridor 3 - Stop 9,Angkot Feeder Koridor 3 - Stop 10,"""-2.920560479723129,104.7080362262525""","""-2.922913487390877,104.7106678152606""",0.392,0.92,25.7,Moderate,11.68
Angkot Feeder Koridor 3,2025-10-03,Friday,11:11:40,11:12:03,10,11,Angkot Feeder Koridor 3 - Stop 10,Angkot Feeder Koridor 3 - Stop 11,"""-2.922913487390877,104.7106678152606""","""-2.921742560781174,104.7115970457786""",0.166,0.37,26.9,Moderate,12.05
Angkot Feeder Koridor 3,2025-10-03,Friday,11:12:03,11:12:59,11,12,Angkot Feeder Koridor 3 - Stop 11,Angkot Feeder Koridor 3 - Stop 12,"""-2.921742560781174,104.7115970457786""","""-2.91787610942034,104.7120653521518""",0.433,0.94,27.6,Light,12.99
Angkot Feeder Koridor 3,2025-10-03,Friday,11:12:59,11:13:27,12,13,Angkot Feeder Koridor 3 - Stop 12,Angkot Feeder Koridor 3 - Stop 13,"""-2.91787610942034,104.7120653521518""","""-2.916021956938102,104.7121472901953""",0.206,0.46,26.8,Moderate,13.45
Angkot Feeder Koridor 3,2025-10-03,Friday,11:13:27,11:14:12,13,14,Angkot Feeder Koridor 3 - Stop 13,Angkot Feeder Koridor 3 - Stop 14,"""-2.916021956938102,104.7121472901953""","""-2.918960456946993,104.7115207853648""",0.334,0.76,26.4,Moderate,14.21
Angkot Feeder Koridor 3,2025-10-03,Friday,11:14:12,11:14:35,14,15,Angkot Feeder Koridor 3 - Stop 14,Angkot Feeder Koridor 3 - Stop 15,"""-2.918960456946993,104.7115207853648""","""-2.920535457337257,104.711574770007""",0.175,0.38,27.3,Light,14.59
Angkot Feeder Koridor 3,2025-10-03,Friday,11:14:35,11:15:30,15,16,Angkot Feeder Koridor 3 - Stop 15,Angkot Feeder Koridor 3 - Stop 16,"""-2.920535457337257,104.711574770007""","""-2.920694881410357,104.7083437927622""",0.359,0.92,23.5,Moderate,15.51
Angkot Feeder Koridor 3,2025-10-03,Friday,11:15:30,11:17:25,16,17,Angkot Feeder Koridor 3 - Stop 16,Angkot Feeder Koridor 3 - Stop 17,"""-2.920694881410357,104.7083437927622""","""-2.914776321057758,104.7037924469554""",0.83,1.91,26.1,Moderate,17.42
Angkot Feeder Koridor 3,2025-10-03,Friday,11:17:25,11:20:28,17,18,Angkot Feeder Koridor 3 - Stop 17,Angkot Feeder Koridor 3 - Stop 18,"""-2.914776321057758,104.7037924469554""","""-2.904185138225717,104.6993197641736""",1.278,3.06,25.0,Moderate,20.48
Angkot Feeder Koridor 3,2025-10-03,Friday,11:20:28,11:22:15,18,19,Angkot Feeder Koridor 3 - Stop 18,Angkot Feeder Koridor 3 - Stop 19,"""-2.904185138225717,104.6993197641736""","""-2.89861478934008,104.6952400202495""",0.767,1.78,25.9,Moderate,22.26
Angkot Feeder Koridor 3,2025-10-03,Friday,11:22:15,11:24:00,19,20,Angkot Feeder Koridor 3 - Stop 19,Angkot Feeder Koridor 3 - Stop 20,"""-2.89861478934008,104.6952400202495""","""-2.895942719956195,104.6889658903578""",0.757,1.74,26.2,Moderate,24.0
Angkot Feeder Koridor 3,2025-10-03,Friday,11:24:00,11:25:21,20,21,Angkot Feeder Koridor 3 - Stop 20,Angkot Feeder Koridor 3 - Stop 21,"""-2.895942719956195,104.6889658903578""","""-2.894671029036837,104.6838465356945""",0.586,1.36,25.8,Moderate,25.36
Angkot Feeder Koridor 3,2025-10-03,Friday,12:00:00,12:00:51,1,2,Angkot Feeder Koridor 3 - Stop 1,Angkot Feeder Koridor 3 - Stop 2,"""-2.89389284877743,104.6803438618357""","""-2.894903571937648,104.6846304695676""",0.489,0.86,34.3,Light,0.86
Angkot Feeder Koridor 3,2025-10-03,Friday,12:00:51,12:01:54,2,3,Angkot Feeder Koridor 3 - Stop 2,Angkot Feeder Koridor 3 - Stop 3,"""-2.894903571937648,104.6846304695676""","""-2.895986040786787,104.6889176816071""",0.491,1.05,28.1,Light,1.91
Angkot Feeder Koridor 3,2025-10-03,Friday,12:01:54,12:02:34,3,4,Angkot Feeder Koridor 3 - Stop 3,Angkot Feeder Koridor 3 - Stop 4,"""-2.895986040786787,104.6889176816071""","""-2.896768613563925,104.6918115579588""",0.333,0.66,30.4,Light,2.57
Angkot Feeder Koridor 3,2025-10-03,Friday,12:02:34,12:03:58,4,5,Angkot Feeder Koridor 3 - Stop 4,Angkot Feeder Koridor 3 - Stop 5,"""-2.896768613563925,104.6918115579588""","""-2.899298221466181,104.6972687598111""",0.668,1.4,28.7,Light,3.97
Angkot Feeder Koridor 3,2025-10-03,Friday,12:03:58,12:04:44,5,6,Angkot Feeder Koridor 3 - Stop 5,Angkot Feeder Koridor 3 - Stop 6,"""-2.899298221466181,104.6972687598111""","""-2.902599591846821,104.6991293008667""",0.421,0.77,33.0,Light,4.74
Angkot Feeder Koridor 3,2025-10-03,Friday,12:04:44,12:06:00,6,7,Angkot Feeder Koridor 3 - Stop 6,Angkot Feeder Koridor 3 - Stop 7,"""-2.902599591846821,104.6991293008667""","""-2.908863674898944,104.7001833717805""",0.706,1.26,33.6,Light,6.0
Angkot Feeder Koridor 3,2025-10-03,Friday,12:06:00,12:07:45,7,8,Angkot Feeder Koridor 3 - Stop 7,Angkot Feeder Koridor 3 - Stop 8,"""-2.908863674898944,104.7001833717805""","""-2.916797563790868,104.7049750111361""",1.03,1.76,35.0,Light,7.76
Angkot Feeder Koridor 3,2025-10-03,Friday,12:07:45,12:08:48,8,9,Angkot Feeder Koridor 3 - Stop 8,Angkot Feeder Koridor 3 - Stop 9,"""-2.916797563790868,104.7049750111361""","""-2.920560479723129,104.7080362262525""",0.539,1.04,31.1,Light,8.8
Angkot Feeder Koridor 3,2025-10-03,Friday,12:08:48,12:09:31,9,10,Angkot Feeder Koridor 3 - Stop 9,Angkot Feeder Koridor 3 - Stop 10,"""-2.920560479723129,104.7080362262525""","""-2.922913487390877,104.7106678152606""",0.392,0.73,32.3,Light,9.53
Angkot Feeder Koridor 3,2025-10-03,Friday,12:09:31,12:09:49,10,11,Angkot Feeder Koridor 3 - Stop 10,Angkot Feeder Koridor 3 - Stop 11,"""-2.922913487390877,104.7106678152606""","""-2.921742560781174,104.7115970457786""",0.166,0.3,33.0,Light,9.83
Angkot Feeder Koridor 3,2025-10-03,Friday,12:09:49,12:10:38,11,12,Angkot Feeder Koridor 3 - Stop 11,Angkot Feeder Koridor 3 - Stop 12,"""-2.921742560781174,104.7115970457786""","""-2.91787610942034,104.7120653521518""",0.433,0.81,32.2,Light,10.64
Angkot Feeder Koridor 3,2025-10-03,Friday,12:10:38,12:11:02,12,13,Angkot Feeder Koridor 3 - Stop 12,Angkot Feeder Koridor 3 - Stop 13,"""-2.91787610942034,104.7120653521518""","""-2.916021956938102,104.7121472901953""",0.206,0.4,30.9,Light,11.04
Angkot Feeder Koridor 3,2025-10-03,Friday,12:11:02,12:11:40,13,14,Angkot Feeder Koridor 3 - Stop 13,Angkot Feeder Koridor 3 - Stop 14,"""-2.916021956938102,104.7121472901953""","""-2.918960456946993,104.7115207853648""",0.334,0.64,31.3,Light,11.68
Angkot Feeder Koridor 3,2025-10-03,Friday,12:11:40,12:11:58,14,15,Angkot Feeder Koridor 3 - Stop 14,Angkot Feeder Koridor 3 - Stop 15,"""-2.918960456946993,104.7115207853648""","""-2.920535457337257,104.711574770007""",0.175,0.3,35.6,Light,11.98
Angkot Feeder Koridor 3,2025-10-03,Friday,12:11:58,12:12:40,15,16,Angkot Feeder Koridor 3 - Stop 15,Angkot Feeder Koridor 3 - Stop 16,"""-2.920535457337257,104.711574770007""","""-2.920694881410357,104.7083437927622""",0.359,0.7,30.9,Light,12.68
Angkot Feeder Koridor 3,2025-10-03,Friday,12:12:40,12:14:20,16,17,Angkot Feeder Koridor 3 - Stop 16,Angkot Feeder Koridor 3 - Stop 17,"""-2.920694881410357,104.7083437927622""","""-2.914776321057758,104.7037924469554""",0.83,1.66,29.9,Light,14.34
Angkot Feeder Koridor 3,2025-10-03,Friday,12:14:20,12:16:36,17,18,Angkot Feeder Koridor 3 - Stop 17,Angkot Feeder Koridor 3 - Stop 18,"""-2.914776321057758,104.7037924469554""","""-2.904185138225717,104.6993197641736""",1.278,2.27,33.8,Light,16.61
Angkot Feeder Koridor 3,2025-10-03,Friday,12:16:36,12:18:01,18,19,Angkot Feeder Koridor 3 - Stop 18,Angkot Feeder Koridor 3 - Stop 19,"""-2.904185138225717,104.6993197641736""","""-2.89861478934008,104.6952400202495""",0.767,1.42,32.5,Light,18.03
Angkot Feeder Koridor 3,2025-10-03,Friday,12:18:01,12:19:19,19,20,Angkot Feeder Koridor 3 - Stop 19,Angkot Feeder Koridor 3 - Stop 20,"""-2.89861478934008,104.6952400202495""","""-2.895942719956195,104.6889658903578""",0.757,1.3,34.9,Light,19.33
Angkot Feeder Koridor 3,2025-10-03,Friday,12:19:19,12:20:25,20,21,Angkot Feeder Koridor 3 - Stop 20,Angkot Feeder Koridor 3 - Stop 21,"""-2.895942719956195,104.6889658903578""","""-2.894671029036837,104.6838465356945""",0.586,1.1,32.0,Light,20.43
Angkot Feeder Koridor 3,2025-10-03,Friday,13:00:00,13:00:55,1,2,Angkot Feeder Koridor 3 - Stop 1,Angkot Feeder Koridor 3 - Stop 2,"""-2.89389284877743,104.6803438618357""","""-2.894903571937648,104.6846304695676""",0.489,0.92,31.7,Light,0.92
Angkot Feeder Koridor 3,2025-10-03,Friday,13:00:55,13:01:44,2,3,Angkot Feeder Koridor 3 - Stop 2,Angkot Feeder Koridor 3 - Stop 3,"""-2.894903571937648,104.6846304695676""","""-2.895986040786787,104.6889176816071""",0.491,0.82,35.8,Light,1.74
Angkot Feeder Koridor 3,2025-10-03,Friday,13:01:44,13:02:20,3,4,Angkot Feeder Koridor 3 - Stop 3,Angkot Feeder Koridor 3 - Stop 4,"""-2.895986040786787,104.6889176816071""","""-2.896768613563925,104.6918115579588""",0.333,0.6,33.4,Light,2.34
Angkot Feeder Koridor 3,2025-10-03,Friday,13:02:20,13:03:48,4,5,Angkot Feeder Koridor 3 - Stop 4,Angkot Feeder Koridor 3 - Stop 5,"""-2.896768613563925,104.6918115579588""","""-2.899298221466181,104.6972687598111""",0.668,1.47,27.3,Light,3.81
Angkot Feeder Koridor 3,2025-10-03,Friday,13:03:48,13:04:40,5,6,Angkot Feeder Koridor 3 - Stop 5,Angkot Feeder Koridor 3 - Stop 6,"""-2.899298221466181,104.6972687598111""","""-2.902599591846821,104.6991293008667""",0.421,0.86,29.5,Light,4.67
Angkot Feeder Koridor 3,2025-10-03,Friday,13:04:40,13:05:57,6,7,Angkot Feeder Koridor 3 - Stop 6,Angkot Feeder Koridor 3 - Stop 7,"""-2.902599591846821,104.6991293008667""","""-2.908863674898944,104.7001833717805""",0.706,1.29,32.9,Light,5.96
Angkot Feeder Koridor 3,2025-10-03,Friday,13:05:57,13:07:45,7,8,Angkot Feeder Koridor 3 - Stop 7,Angkot Feeder Koridor 3 - Stop 8,"""-2.908863674898944,104.7001833717805""","""-2.916797563790868,104.7049750111361""",1.03,1.79,34.6,Light,7.75
Angkot Feeder Koridor 3,2025-10-03,Friday,13:07:45,13:08:47,8,9,Angkot Feeder Koridor 3 - Stop 8,Angkot Feeder Koridor 3 - Stop 9,"""-2.916797563790868,104.7049750111361""","""-2.920560479723129,104.7080362262525""",0.539,1.04,31.1,Light,8.79
Angkot Feeder Koridor 3,2025-10-03,Friday,13:08:47,13:09:31,9,10,Angkot Feeder Koridor 3 - Stop 9,Angkot Feeder Koridor 3 - Stop 10,"""-2.920560479723129,104.7080362262525""","""-2.922913487390877,104.7106678152606""",0.392,0.74,32.0,Light,9.53
Angkot Feeder Koridor 3,2025-10-03,Friday,13:09:31,13:09:52,10,11,Angkot Feeder Koridor 3 - Stop 10,Angkot Feeder Koridor 3 - Stop 11,"""-2.922913487390877,104.7106678152606""","""-2.921742560781174,104.7115970457786""",0.166,0.34,29.1,Light,9.87
Angkot Feeder Koridor 3,2025-10-03,Friday,13:09:52,13:10:40,11,12,Angkot Feeder Koridor 3 - Stop 11,Angkot Feeder Koridor 3 - Stop 12,"""-2.921742560781174,104.7115970457786""","""-2.91787610942034,104.7120653521518""",0.433,0.8,32.5,Light,10.67
Angkot Feeder Koridor 3,2025-10-03,Friday,13:10:40,13:11:05,12,13,Angkot Feeder Koridor 3 - Stop 12,Angkot Feeder Koridor 3 - Stop 13,"""-2.91787610942034,104.7120653521518""","""-2.916021956938102,104.7121472901953""",0.206,0.42,29.7,Light,11.09
Angkot Feeder Koridor 3,2025-10-03,Friday,13:11:05,13:11:40,13,14,Angkot Feeder Koridor 3 - Stop 13,Angkot Feeder Koridor 3 - Stop 14,"""-2.916021956938102,104.7121472901953""","""-2.918960456946993,104.7115207853648""",0.334,0.58,34.6,Light,11.67
Angkot Feeder Koridor 3,2025-10-03,Friday,13:11:40,13:12:01,14,15,Angkot Feeder Koridor 3 - Stop 14,Angkot Feeder Koridor 3 - Stop 15,"""-2.918960456946993,104.7115207853648""","""-2.920535457337257,104.711574770007""",0.175,0.36,29.1,Light,12.03
Angkot Feeder Koridor 3,2025-10-03,Friday,13:12:01,13:12:40,15,16,Angkot Feeder Koridor 3 - Stop 15,Angkot Feeder Koridor 3 - Stop 16,"""-2.920535457337257,104.711574770007""","""-2.920694881410357,104.7083437927622""",0.359,0.64,33.6,Light,12.67
Angkot Feeder Koridor 3,2025-10-03,Friday,13:12:40,13:14:10,16,17,Angkot Feeder Koridor 3 - Stop 16,Angkot Feeder Koridor 3 - Stop 17,"""-2.920694881410357,104.7083437927622""","""-2.914776321057758,104.7037924469554""",0.83,1.5,33.1,Light,14.17
Angkot Feeder Koridor 3,2025-10-03,Friday,13:14:10,13:16:54,17,18,Angkot Feeder Koridor 3 - Stop 17,Angkot Feeder Koridor 3 - Stop 18,"""-2.914776321057758,104.7037924469554""","""-2.904185138225717,104.6993197641736""",1.278,2.73,28.1,Light,16.9
Angkot Feeder Koridor 3,2025-10-03,Friday,13:16:54,13:18:19,18,19,Angkot Feeder Koridor 3 - Stop 18,Angkot Feeder Koridor 3 - Stop 19,"""-2.904185138225717,104.6993197641736""","""-2.89861478934008,104.6952400202495""",0.767,1.43,32.3,Light,18.33
Angkot Feeder Koridor 3,2025-10-03,Friday,13:18:19,13:19:51,19,20,Angkot Feeder Koridor 3 - Stop 19,Angkot Feeder Koridor 3 - Stop 20,"""-2.89861478934008,104.6952400202495""","""-2.895942719956195,104.6889658903578""",0.757,1.53,29.6,Light,19.86
Angkot Feeder Koridor 3,2025-10-03,Friday,13:19:51,13:20:57,20,21,Angkot Feeder Koridor 3 - Stop 20,Angkot Feeder Koridor 3 - Stop 21,"""-2.895942719956195,104.6889658903578""","""-2.894671029036837,104.6838465356945""",0.586,1.09,32.2,Light,20.95
Angkot Feeder Koridor 3,2025-10-03,Friday,14:00:00,14:01:00,1,2,Angkot Feeder Koridor 3 - Stop 1,Angkot Feeder Koridor 3 - Stop 2,"""-2.89389284877743,104.6803438618357""","""-2.894903571937648,104.6846304695676""",0.489,1.0,29.4,Light,1.0
Angkot Feeder Koridor 3,2025-10-03,Friday,14:01:00,14:01:52,2,3,Angkot Feeder Koridor 3 - Stop 2,Angkot Feeder Koridor 3 - Stop 3,"""-2.894903571937648,104.6846304695676""","""-2.895986040786787,104.6889176816071""",0.491,0.87,33.8,Light,1.87
Angkot Feeder Koridor 3,2025-10-03,Friday,14:01:52,14:02:30,3,4,Angkot Feeder Koridor 3 - Stop 3,Angkot Feeder Koridor 3 - Stop 4,"""-2.895986040786787,104.6889176816071""","""-2.896768613563925,104.6918115579588""",0.333,0.63,31.6,Light,2.5
Angkot Feeder Koridor 3,2025-10-03,Friday,14:02:30,14:03:50,4,5,Angkot Feeder Koridor 3 - Stop 4,Angkot Feeder Koridor 3 - Stop 5,"""-2.896768613563925,104.6918115579588""","""-2.899298221466181,104.6972687598111""",0.668,1.34,29.8,Light,3.84
Angkot Feeder Koridor 3,2025-10-03,Friday,14:03:50,14:04:39,5,6,Angkot Feeder Koridor 3 - Stop 5,Angkot Feeder Koridor 3 - Stop 6,"""-2.899298221466181,104.6972687598111""","""-2.902599591846821,104.6991293008667""",0.421,0.82,30.8,Light,4.66
Angkot Feeder Koridor 3,2025-10-03,Friday,14:04:39,14:06:07,6,7,Angkot Feeder Koridor 3 - Stop 6,Angkot Feeder Koridor 3 - Stop 7,"""-2.902599591846821,104.6991293008667""","""-2.908863674898944,104.7001833717805""",0.706,1.46,29.0,Light,6.12
Angkot Feeder Koridor 3,2025-10-03,Friday,14:06:07,14:08:06,7,8,Angkot Feeder Koridor 3 - Stop 7,Angkot Feeder Koridor 3 - Stop 8,"""-2.908863674898944,104.7001833717805""","""-2.916797563790868,104.7049750111361""",1.03,1.98,31.3,Light,8.1
Angkot Feeder Koridor 3,2025-10-03,Friday,14:08:06,14:09:09,8,9,Angkot Feeder Koridor 3 - Stop 8,Angkot Feeder Koridor 3 - Stop 9,"""-2.916797563790868,104.7049750111361""","""-2.920560479723129,104.7080362262525""",0.539,1.05,30.7,Light,9.15
Angkot Feeder Koridor 3,2025-10-03,Friday,14:09:09,14:09:54,9,10,Angkot Feeder Koridor 3 - Stop 9,Angkot Feeder Koridor 3 - Stop 10,"""-2.920560479723129,104.7080362262525""","""-2.922913487390877,104.7106678152606""",0.392,0.76,30.9,Light,9.91
Angkot Feeder Koridor 3,2025-10-03,Friday,14:09:54,14:10:12,10,11,Angkot Feeder Koridor 3 - Stop 10,Angkot Feeder Koridor 3 - Stop 11,"""-2.922913487390877,104.7106678152606""","""-2.921742560781174,104.7115970457786""",0.166,0.3,33.0,Light,10.21
Angkot Feeder Koridor 3,2025-10-03,Friday,14:10:12,14:10:55,11,12,Angkot Feeder Koridor 3 - Stop 11,Angkot Feeder Koridor 3 - Stop 12,"""-2.921742560781174,104.7115970457786""","""-2.91787610942034,104.7120653521518""",0.433,0.72,36.1,Light,10.93
Angkot Feeder Koridor 3,2025-10-03,Friday,14:10:55,14:11:19,12,13,Angkot Feeder Koridor 3 - Stop 12,Angkot Feeder Koridor 3 - Stop 13,"""-2.91787610942034,104.7120653521518""","""-2.916021956938102,104.7121472901953""",0.206,0.39,31.9,Light,11.32
Angkot Feeder Koridor 3,2025-10-03,Friday,14:11:19,14:11:58,13,14,Angkot Feeder Koridor 3 - Stop 13,Angkot Feeder Koridor 3 - Stop 14,"""-2.916021956938102,104.7121472901953""","""-2.918960456946993,104.7115207853648""",0.334,0.65,31.0,Light,11.97
Angkot Feeder Koridor 3,2025-10-03,Friday,14:11:58,14:12:19,14,15,Angkot Feeder Koridor 3 - Stop 14,Angkot Feeder Koridor 3 - Stop 15,"""-2.918960456946993,104.7115207853648""","""-2.920535457337257,104.711574770007""",0.175,0.36,29.6,Light,12.33
Angkot Feeder Koridor 3,2025-10-03,Friday,14:12:19,14:12:57,15,16,Angkot Feeder Koridor 3 - Stop 15,Angkot Feeder Koridor 3 - Stop 16,"""-2.920535457337257,104.711574770007""","""-2.920694881410357,104.7083437927622""",0.359,0.63,34.4,Light,12.96
Angkot Feeder Koridor 3,2025-10-03,Friday,14:12:57,14:14:31,16,17,Angkot Feeder Koridor 3 - Stop 16,Angkot Feeder Koridor 3 - Stop 17,"""-2.920694881410357,104.7083437927622""","""-2.914776321057758,104.7037924469554""",0.83,1.57,31.7,Light,14.53
Angkot Feeder Koridor 3,2025-10-03,Friday,14:14:31,14:17:04,17,18,Angkot Feeder Koridor 3 - Stop 17,Angkot Feeder Koridor 3 - Stop 18,"""-2.914776321057758,104.7037924469554""","""-2.904185138225717,104.6993197641736""",1.278,2.55,30.0,Light,17.08
Angkot Feeder Koridor 3,2025-10-03,Friday,14:17:04,14:18:36,18,19,Angkot Feeder Koridor 3 - Stop 18,Angkot Feeder Koridor 3 - Stop 19,"""-2.904185138225717,104.6993197641736""","""-2.89861478934008,104.6952400202495""",0.767,1.53,30.0,Light,18.61
Angkot Feeder Koridor 3,2025-10-03,Friday,14:18:36,14:20:01,19,20,Angkot Feeder Koridor 3 - Stop 19,Angkot Feeder Koridor 3 - Stop 20,"""-2.89861478934008,104.6952400202495""","""-2.895942719956195,104.6889658903578""",0.757,1.42,32.0,Light,20.03
Angkot Feeder Koridor 3,2025-10-03,Friday,14:20:01,14:21:13,20,21,Angkot Feeder Koridor 3 - Stop 20,Angkot Feeder Koridor 3 - Stop 21,"""-2.895942719956195,104.6889658903578""","""-2.894671029036837,104.6838465356945""",0.586,1.2,29.3,Light,21.23
Angkot Feeder Koridor 3,2025-10-03,Friday,15:00:00,15:00:56,1,2,Angkot Feeder Koridor 3 - Stop 1,Angkot Feeder Koridor 3 - Stop 2,"""-2.89389284877743,104.6803438618357""","""-2.894903571937648,104.6846304695676""",0.489,0.94,31.1,Light,0.94
Angkot Feeder Koridor 3,2025-10-03,Friday,15:00:56,15:01:46,2,3,Angkot Feeder Koridor 3 - Stop 2,Angkot Feeder Koridor 3 - Stop 3,"""-2.894903571937648,104.6846304695676""","""-2.895986040786787,104.6889176816071""",0.491,0.84,35.0,Light,1.78
Angkot Feeder Koridor 3,2025-10-03,Friday,15:01:46,15:02:28,3,4,Angkot Feeder Koridor 3 - Stop 3,Angkot Feeder Koridor 3 - Stop 4,"""-2.895986040786787,104.6889176816071""","""-2.896768613563925,104.6918115579588""",0.333,0.69,28.8,Light,2.47
Angkot Feeder Koridor 3,2025-10-03,Friday,15:02:28,15:03:38,4,5,Angkot Feeder Koridor 3 - Stop 4,Angkot Feeder Koridor 3 - Stop 5,"""-2.896768613563925,104.6918115579588""","""-2.899298221466181,104.6972687598111""",0.668,1.17,34.2,Light,3.64
Angkot Feeder Koridor 3,2025-10-03,Friday,15:03:38,15:04:25,5,6,Angkot Feeder Koridor 3 - Stop 5,Angkot Feeder Koridor 3 - Stop 6,"""-2.899298221466181,104.6972687598111""","""-2.902599591846821,104.6991293008667""",0.421,0.79,32.1,Light,4.43
